i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
26421,-9.780292163320392e-08,-9.780294642774881e-09,-0.024565818370667403
26422,-9.780296923685942e-08,-9.780299204597002e-09,-0.02456591617363664
26423,-9.780301424533901e-08,-9.780303644470803e-09,-0.024566013976650886
26424,-9.780305946448613e-08,-9.780308248426422e-09,-0.02456611177971035
26425,-9.780310303357413e-08,-9.780312358288406e-09,-0.024566209582813383
26426,-9.780314904479447e-08,-9.780317450670484e-09,-0.024566307385962428
26427,-9.780320236880618e-08,-9.78032302309075e-09,-0.024566405189164798
26428,-9.780325848058058e-08,-9.78032867302537e-09,-0.02456650299242328
26429,-9.780331041727948e-08,-9.780333410430528e-09,-0.024566600795733695
26430,-9.780335262529183e-08,-9.78033711462784e-09,-0.02456669859908632
26431,-9.780339601238549e-08,-9.780342087849257e-09,-0.024566796402482334
26432,-9.780344688793173e-08,-9.78034728973709e-09,-0.02456689420592922
26433,-9.780349933829601e-08,-9.780352577922116e-09,-0.024566992009428558
26434,-9.78035539946313e-08,-9.780358221004145e-09,-0.024567089812982553
26435,-9.780360934494046e-08,-9.780363647983947e-09,-0.024567187616591896
26436,-9.780366166764654e-08,-9.780368685545359e-09,-0.024567285420253562
26437,-9.780371303868274e-08,-9.780373922191189e-09,-0.0245673832239666
26438,-9.780376487990325e-08,-9.78037905378946e-09,-0.02456748102773148
26439,-9.780381515826542e-08,-9.780383977863623e-09,-0.024567578831546637
26440,-9.780386615093461e-08,-9.780389252323299e-09,-0.02456767663541279
26441,-9.780392032173381e-08,-9.780394812023465e-09,-0.02456777443933311
26442,-9.780397803846728e-08,-9.78040079566999e-09,-0.024567872243311147
26443,-9.780403890169908e-08,-9.780406984669825e-09,-0.02456797004735005
26444,-9.780403789371456e-08,-9.780400594073088e-09,-0.024568067851387942
26445,-9.780403328822564e-08,-9.78040606357204e-09,-0.02456816565542123
26446,-9.780415043160553e-08,-9.780424022749065e-09,-0.024568263459571662
26447,-9.780427361129026e-08,-9.780430699508984e-09,-0.024568361263845272
26448,-9.780433822363025e-08,-9.780436945217066e-09,-0.024568459068183494
26449,-9.78043984292317e-08,-9.780442740629271e-09,-0.024568556872581925
26450,-9.78044630170381e-08,-9.780449862778348e-09,-0.024568654677044943
26451,-9.78045400074496e-08,-9.78045813871157e-09,-0.02456875248158495
26452,-9.780462096593155e-08,-9.780466054474739e-09,-0.024568850286205916
26453,-9.780469759191726e-08,-9.780473463908715e-09,-0.024568948090903507
26454,-9.780477532142747e-08,-9.780481600376778e-09,-0.024569045895678827
26455,-9.780486249207389e-08,-9.780490898037997e-09,-0.02456914370054132
26456,-9.780502688484292e-08,-9.780514478930586e-09,-0.024569241505568207
26457,-9.780519675371122e-08,-9.780524871811659e-09,-0.02456933931076496
26458,-9.780523192610558e-08,-9.780521513409456e-09,-0.02456943711599689
26459,-9.780526387623213e-08,-9.780531261836968e-09,-0.024569534921260766
26460,-9.780535971891726e-08,-9.780540681946483e-09,-0.024569632726620484
26461,-9.780545493702096e-08,-9.780550305457709e-09,-0.02456973053207542
26462,-9.780554879939148e-08,-9.780559454420588e-09,-0.02456982833762422
26463,-9.780563581370344e-08,-9.780567708320101e-09,-0.02456992614326003
26464,-9.780571493409204e-08,-9.780575278498309e-09,-0.024570023948974964
26465,-9.780579320154447e-08,-9.780583361810586e-09,-0.024570121754768165
26466,-9.780587493196922e-08,-9.780591624583259e-09,-0.024570219560643095
26467,-9.780595048372876e-08,-9.780598472162495e-09,-0.02457031736659358
26468,-9.78060181430664e-08,-9.780605156450787e-09,-0.024570415172611722
26469,-9.780608705981341e-08,-9.780612255511895e-09,-0.02457051297869878
26470,-9.780615435061577e-08,-9.78061861461126e-09,-0.02457061078485313
26471,-9.78062177875275e-08,-9.780624942894238e-09,-0.024570708591070918
26472,-9.780627747904976e-08,-9.780630552915715e-09,-0.024570806397348398
26473,-9.780633040815175e-08,-9.780635528714637e-09,-0.024570904203678808
26474,-9.78063809284618e-08,-9.780640656977724e-09,-0.024571002010059736
26475,-9.780643621160176e-08,-9.780646585342627e-09,-0.024571099816495946
26476,-9.780649433362835e-08,-9.780652281383041e-09,-0.02457119762299028
26477,-9.780655080244121e-08,-9.7806578791052e-09,-0.024571295429541083
26478,-9.780660404749384e-08,-9.78066293039357e-09,-0.02457139323614513
26479,-9.780665905798296e-08,-9.78066888120302e-09,-0.024571491042804188
26480,-9.780672290988456e-08,-9.780675700773891e-09,-0.024571588849527096
26481,-9.78067910557752e-08,-9.780682510381148e-09,-0.02457168665631815
26482,-9.78068583438125e-08,-9.780689158381352e-09,-0.024571784463176496
26483,-9.780692241754286e-08,-9.780695325127216e-09,-0.024571882270098915
26484,-9.78069854904759e-08,-9.780701772967962e-09,-0.024571980077084405
26485,-9.78070485306426e-08,-9.780707933160557e-09,-0.024572077884132935
26486,-9.780711194399976e-08,-9.780714455639396e-09,-0.02457217569124488
26487,-9.780717990871758e-08,-9.780721526104118e-09,-0.024572273498424786
26488,-9.780724961285756e-08,-9.780728396467394e-09,-0.024572371305674398
26489,-9.780731733644118e-08,-9.780735070820843e-09,-0.024572469112991734
26490,-9.780738520586002e-08,-9.780741970351162e-09,-0.02457256692037694
26491,-9.780745261352559e-08,-9.780748552353954e-09,-0.02457266472782955
26492,-9.780745568606128e-08,-9.7807425848583e-09,-0.024572762535285238
26493,-9.780745656029462e-08,-9.780748727200624e-09,-0.0245728603427418
26494,-9.780757987097696e-08,-9.780767246994768e-09,-0.02457295815032167
26495,-9.780770500154172e-08,-9.780773753313573e-09,-0.024573055958026672
26496,-9.780776482798144e-08,-9.780779212282715e-09,-0.0245731537657915
26497,-9.78078193939208e-08,-9.780784666501444e-09,-0.024573251573610892
26498,-9.780787594120786e-08,-9.780790521740126e-09,-0.024573349381486833
26499,-9.780793836156068e-08,-9.780797150572011e-09,-0.024573447189425196
26500,-9.780800138810902e-08,-9.780803127049794e-09,-0.024573544997426585
26501,-9.78080576664886e-08,-9.780808406247927e-09,-0.024573642805484252
26502,-9.78081120041988e-08,-9.78081399459183e-09,-0.024573740613596257
26503,-9.780816789543704e-08,-9.780819584495577e-09,-0.024573838421764152
26504,-9.780822049133347e-08,-9.780824513771115e-09,-0.024573936229984644
26505,-9.780823993933568e-08,-9.780823474096022e-09,-0.02457403403822458
26506,-9.78082386023744e-08,-9.780824246378859e-09,-0.024574131846463183
26507,-9.780827126464076e-08,-9.780830006549289e-09,-0.024574229654734447
26508,-9.780833450393849e-08,-9.780836894238405e-09,-0.02457432746306895
26509,-9.780840336992522e-08,-9.780843779746638e-09,-0.02457442527147232
26510,-9.780852910727298e-08,-9.780862041707958e-09,-0.024574523080001427
26511,-9.780866491046261e-08,-9.780870940384567e-09,-0.024574620888666337
26512,-9.780870384386852e-08,-9.780869828389136e-09,-0.02457471869737018
26513,-9.780873538605818e-08,-9.780877248822498e-09,-0.024574816506105567
26514,-9.780877938745671e-08,-9.780878628668847e-09,-0.024574914314884955
26515,-9.78087779719158e-08,-9.780876965714312e-09,-0.024575012123662927
26516,-9.780875789777196e-08,-9.780874613840078e-09,-0.024575109932420826
26517,-9.780872955008405e-08,-9.780871296176732e-09,-0.024575207741150375
26518,-9.780872106832539e-08,-9.780872917488346e-09,-0.024575305549871442
26519,-9.780873965430057e-08,-9.78087501337177e-09,-0.024575403358611095
26520,-9.780875867866529e-08,-9.78087672236129e-09,-0.024575501167369774
26521,-9.780877680514913e-08,-9.780878638668537e-09,-0.024575598976146577
26522,-9.780879774714908e-08,-9.780880910761279e-09,-0.024575696784944326
26523,-9.780882079633417e-08,-9.780883248505556e-09,-0.024575794593765122
26524,-9.780884401237632e-08,-9.780885553969708e-09,-0.024575892402609135
26525,-9.78088648639562e-08,-9.780887418821534e-09,-0.024575990211474
26526,-9.780888113531481e-08,-9.780888808241428e-09,-0.024576088020355137
26527,-9.780889706815097e-08,-9.780890605388769e-09,-0.024576185829252205
26528,-9.780890873505555e-08,-9.780891141622339e-09,-0.02457628363816094
26529,-9.780890613789751e-08,-9.780890085957165e-09,-0.02457638144706708
26530,-9.78088988716616e-08,-9.780889688375157e-09,-0.02457647925596595
26531,-9.780889809245886e-08,-9.780889930116613e-09,-0.024576577064864043
26532,-9.78088951587404e-08,-9.780889101631466e-09,-0.024576674873759204
26533,-9.7808883959867e-08,-9.780887690341932e-09,-0.024576772682643164
26534,-9.780887049034367e-08,-9.7808864077268e-09,-0.024576870491513653
26535,-9.780886229443077e-08,-9.780886051159352e-09,-0.024576968300375947
26536,-9.780885196527768e-08,-9.780884341896183e-09,-0.024577066109227913
26537,-9.780883232109828e-08,-9.780882122323473e-09,-0.024577163918060235
26538,-9.780880565937284e-08,-9.780879009551097e-09,-0.024577261726865893
26539,-9.780877164608776e-08,-9.780875319666456e-09,-0.024577359535637538
26540,-9.780873903677848e-08,-9.780872487689239e-09,-0.024577457344376573
26541,-9.780871657707881e-08,-9.78087082772652e-09,-0.02457755515309315
26542,-9.780869527498496e-08,-9.780868227270472e-09,-0.024577652961788425
26543,-9.78086674711002e-08,-9.780865266949565e-09,-0.024577750770455896
26544,-9.780864330937196e-08,-9.780863394924823e-09,-0.024577848579099205
26545,-9.780862461993403e-08,-9.780861529061982e-09,-0.024577946387723825
26546,-9.780856270963173e-08,-9.780851012864365e-09,-0.024578044196286536
26547,-9.780849427806415e-08,-9.780847842748465e-09,-0.024578142004780815
26548,-9.780850456251302e-08,-9.780853069754137e-09,-0.02457823981328538
26549,-9.780852638917273e-08,-9.780852208080409e-09,-0.024578337621811767
26550,-9.780851431415384e-08,-9.780850654750359e-09,-0.024578435430326083
26551,-9.780850321334527e-08,-9.780849987918695e-09,-0.024578533238829296
26552,-9.780850696901965e-08,-9.780851405885235e-09,-0.024578631047336267
26553,-9.780852316339123e-08,-9.78085322679301e-09,-0.02457872885585943
26554,-9.780853844910983e-08,-9.780854463028957e-09,-0.02457882666439788
26555,-9.780854749785392e-08,-9.780855036541827e-09,-0.024578924472945376
26556,-9.780855530162516e-08,-9.780856023783205e-09,-0.024579022281500676
26557,-9.780857539151973e-08,-9.780859054520741e-09,-0.024579120090076068
26558,-9.780864246109992e-08,-9.780869437699243e-09,-0.024579217898718527
26559,-9.78086793741096e-08,-9.780866437122675e-09,-0.0245793157073979
26560,-9.780858872411969e-08,-9.780851307701264e-09,-0.024579413515986626
26561,-9.780849127445258e-08,-9.780846947189249e-09,-0.0245795113244779
26562,-9.780845084609527e-08,-9.780843222029806e-09,-0.024579609132928747
26563,-9.780841199044206e-08,-9.780839176058607e-09,-0.024579706941340738
26564,-9.780836847422993e-08,-9.78083451878738e-09,-0.02457980474970921
26565,-9.780832150181972e-08,-9.780829781576562e-09,-0.024579902558030713
26566,-9.780827204646058e-08,-9.780824627715554e-09,-0.02458000036630276
26567,-9.780822256748418e-08,-9.780819885781282e-09,-0.024580098174525326
26568,-9.780817670762232e-08,-9.780815455743181e-09,-0.024580195982702033
26569,-9.78081273262308e-08,-9.780810009502979e-09,-0.02458029379082936
26570,-9.780806778174034e-08,-9.780803546845088e-09,-0.02458039159889714
26571,-9.780799744990277e-08,-9.780795943135465e-09,-0.02458048940689459
26572,-9.780792484716323e-08,-9.78078902629718e-09,-0.024580587214819438
26573,-9.780785485661625e-08,-9.780781945026066e-09,-0.024580685022674294
26574,-9.780778399889137e-08,-9.780774854752206e-09,-0.024580782830458295
26575,-9.780770886414441e-08,-9.780766918076678e-09,-0.024580880638167157
26576,-9.780763020234699e-08,-9.780759122392722e-09,-0.02458097844579736
26577,-9.780755710461379e-08,-9.780752298530038e-09,-0.024581076253354466
26578,-9.78074836152548e-08,-9.780744424520924e-09,-0.024581174060838082
26579,-9.780740910787952e-08,-9.780737397054983e-09,-0.02458127186824719
26580,-9.780734054005896e-08,-9.780730710956806e-09,-0.02458136967558773
26581,-9.780727095633717e-08,-9.78072348031063e-09,-0.024581467482858686
26582,-9.780720044922769e-08,-9.78071660953491e-09,-0.024581565290059136
26583,-9.780713189674282e-08,-9.780709769813653e-09,-0.024581663097191033
26584,-9.780706234166674e-08,-9.780702698519694e-09,-0.024581760904253375
26585,-9.780699241453108e-08,-9.78069578438652e-09,-0.02458185871124579
26586,-9.78069270090051e-08,-9.7806896174145e-09,-0.0245819565181728
26587,-9.78068659235755e-08,-9.780683567300601e-09,-0.02458205432503872
26588,-9.78068021356226e-08,-9.780676859823915e-09,-0.024582152131840857
26589,-9.780673149441356e-08,-9.780669439058797e-09,-0.024582249938572352
26590,-9.780665550139071e-08,-9.780661661219342e-09,-0.024582347745227853
26591,-9.780657893437965e-08,-9.780654125656589e-09,-0.024582445551806786
26592,-9.780650487939994e-08,-9.780646850223399e-09,-0.024582543358311663
26593,-9.780643246108932e-08,-9.780639641994463e-09,-0.024582641164744123
26594,-9.780628556198399e-08,-9.780617470402333e-09,-0.024582738971029687
26595,-9.780614276845538e-08,-9.780611083288745e-09,-0.024582836777172455
26596,-9.780615315593257e-08,-9.780619547897767e-09,-0.02458293458332561
26597,-9.780615920177418e-08,-9.780612292457068e-09,-0.024583032389484814
26598,-9.78060855289283e-08,-9.780604813328591e-09,-0.024583130195570343
26599,-9.780600961150063e-08,-9.780597108971535e-09,-0.024583228001579954
26600,-9.780593317092805e-08,-9.780589525214075e-09,-0.024583325807513125
26601,-9.780585755207091e-08,-9.78058198520011e-09,-0.024583423613370677
26602,-9.780577951817614e-08,-9.780573918435118e-09,-0.024583521419150194
26603,-9.780569731935313e-08,-9.78056554543551e-09,-0.024583619224847513
26604,-9.780561237345882e-08,-9.780556929256254e-09,-0.024583717030459886
26605,-9.780552625593451e-08,-9.780548321930646e-09,-0.02458381483598614
26606,-9.780552230211816e-08,-9.780556138492985e-09,-0.024583912641508443
26607,-9.780552027379758e-08,-9.78054791626653e-09,-0.024584010447028716
26608,-9.780535719417997e-08,-9.780523522569463e-09,-0.02458410825238591
26609,-9.780519320866276e-08,-9.78051511916309e-09,-0.02458420605757912
26610,-9.780510906053536e-08,-9.78050669294398e-09,-0.02458430386268818
26611,-9.780503210020605e-08,-9.780499727097229e-09,-0.02458440166772028
26612,-9.780496308116952e-08,-9.780492889136672e-09,-0.02458449947268336
26613,-9.780489211198384e-08,-9.780485533260093e-09,-0.024584597277575473
26614,-9.780482759986144e-08,-9.780479986712194e-09,-0.024584695082403074
26615,-9.780478122347483e-08,-9.78047625798277e-09,-0.024584792887184296
26616,-9.780475531359094e-08,-9.780474804735417e-09,-0.024584890691939608
26617,-9.780474470004928e-08,-9.780474135274442e-09,-0.024584988496684307
26618,-9.780473534861151e-08,-9.78047293444786e-09,-0.024585086301419656
26619,-9.780471788081675e-08,-9.780470641715488e-09,-0.024585184106137536
26620,-9.780469300337283e-08,-9.780467958959077e-09,-0.02458528191083054
26621,-9.780466532389208e-08,-9.78046510581934e-09,-0.024585379715495865
26622,-9.78046339389079e-08,-9.780461681962237e-09,-0.024585477520129805
26623,-9.780459822227093e-08,-9.780457962491948e-09,-0.024585575324728028
26624,-9.780456150402073e-08,-9.780454338312197e-09,-0.024585673129289533
26625,-9.780452057298944e-08,-9.780449776285691e-09,-0.024585770933810105
26626,-9.780447309883759e-08,-9.780444843481826e-09,-0.024585868738283206
26627,-9.780442952624519e-08,-9.780441061767213e-09,-0.024585966542712733
26628,-9.780438888033927e-08,-9.78043671430064e-09,-0.024586064347101613
26629,-9.780433711881977e-08,-9.780430709463314e-09,-0.02458616215143873
26630,-9.780427692930101e-08,-9.780424676396891e-09,-0.024586259955715662
26631,-9.780421942078923e-08,-9.780419207760956e-09,-0.024586357759935083
26632,-9.780416691682998e-08,-9.78041417560504e-09,-0.024586455564102
26633,-9.78041145075305e-08,-9.780408725901062e-09,-0.02458655336821651
26634,-9.780405627100574e-08,-9.780402528300085e-09,-0.02458665117227278
26635,-9.780398878577836e-08,-9.780395228855586e-09,-0.024586748976261567
26636,-9.780392107153173e-08,-9.780388985450762e-09,-0.02458684678018264
26637,-9.780386215682107e-08,-9.78038344591345e-09,-0.024586944584044798
26638,-9.780380607138058e-08,-9.780377768362668e-09,-0.02458704238785087
26639,-9.780374605385295e-08,-9.780371442407925e-09,-0.024587140191596923
26640,-9.780368466578787e-08,-9.780365490749649e-09,-0.024587237995281588
26641,-9.780362726277936e-08,-9.780359961806223e-09,-0.02458733579890885
26642,-9.780345505434908e-08,-9.780331049063591e-09,-0.024587433602363904
26643,-9.780327941651213e-08,-9.780324834238835e-09,-0.02458753140564332
26644,-9.780332932719199e-08,-9.780341031199562e-09,-0.024587629208972648
26645,-9.780337494907928e-08,-9.780333958616296e-09,-0.024587727012347595
26646,-9.780331386876894e-08,-9.780328815137492e-09,-0.024587824815661463
26647,-9.78032599642838e-08,-9.78032317771927e-09,-0.024587922618921426
26648,-9.780319620197489e-08,-9.78031606267571e-09,-0.024588020422117628
26649,-9.780312313349726e-08,-9.780308564023744e-09,-0.024588118225240763
26650,-9.780305078149092e-08,-9.780301592274438e-09,-0.024588216028291546
26651,-9.780298496541122e-08,-9.780295400807802e-09,-0.02458831383127651
26652,-9.78029233757139e-08,-9.780289274334978e-09,-0.024588411634199885
26653,-9.780285977731541e-08,-9.780282681128102e-09,-0.02458850943705966
26654,-9.780279295775998e-08,-9.780275910423896e-09,-0.02458860723985262
26655,-9.780273166005254e-08,-9.780270421586612e-09,-0.02458870504258428
26656,-9.78026787748504e-08,-9.780265333383468e-09,-0.024588802845263054
26657,-9.780262440168926e-08,-9.780259546954382e-09,-0.024588900647887456
26658,-9.78025609297934e-08,-9.780252639004297e-09,-0.024588998450448384
26659,-9.78024933890693e-08,-9.780246038809565e-09,-0.024589096252941773
26660,-9.78025551964135e-08,-9.780265000473135e-09,-0.02458919405549697
26661,-9.780262366283544e-08,-9.780259732093953e-09,-0.024589291858120633
26662,-9.780245260484832e-08,-9.780230788875711e-09,-0.024589389660573238
26663,-9.780229244200907e-08,-9.780227699526107e-09,-0.02458948746286568
26664,-9.780224989675801e-08,-9.780222279825494e-09,-0.024589585265115576
26665,-9.78022028935371e-08,-9.780218298881927e-09,-0.024589683067318468
26666,-9.780216836621985e-08,-9.780215374362043e-09,-0.024589780869486835
26667,-9.78021363757423e-08,-9.780211900786419e-09,-0.02458987867162321
26668,-9.780210284513222e-08,-9.780208668240026e-09,-0.024589976473726054
26669,-9.780206919719172e-08,-9.78020517119832e-09,-0.02459007427579525
26670,-9.780203415851925e-08,-9.780201660505529e-09,-0.02459017207782941
26671,-9.780200222720033e-08,-9.780198784934539e-09,-0.024590269879831636
26672,-9.780197635143509e-08,-9.780196485352476e-09,-0.024590367681807987
26673,-9.780195304451201e-08,-9.780194123549928e-09,-0.02459046548376103
26674,-9.780192219945508e-08,-9.780190316341092e-09,-0.02459056328568323
26675,-9.780188509363666e-08,-9.780186702386238e-09,-0.024590661087568324
26676,-9.780185109850904e-08,-9.780183517315568e-09,-0.02459075888941942
26677,-9.780182175934754e-08,-9.78018083455394e-09,-0.02459085669124118
26678,-9.780179551376351e-08,-9.780178268198761e-09,-0.024590954493036693
26679,-9.780176273374426e-08,-9.780174278550093e-09,-0.024591052294799427
26680,-9.780171767616046e-08,-9.780169256681996e-09,-0.024591150096517102
26681,-9.780167071296174e-08,-9.780164885910352e-09,-0.024591247898187816
26682,-9.780163035876063e-08,-9.780161185841775e-09,-0.024591345699818176
26683,-9.780158855431152e-08,-9.780156525020529e-09,-0.02459144350140673
26684,-9.780154342968158e-08,-9.78015216091579e-09,-0.02459154130295016
26685,-9.780150189921201e-08,-9.780148218926612e-09,-0.02459163910445206
26686,-9.780146277147426e-08,-9.780144335368238e-09,-0.024591736905914832
26687,-9.780142498191992e-08,-9.780140661015743e-09,-0.024591834707339815
26688,-9.780138816985613e-08,-9.780136972955483e-09,-0.024591932508727984
26689,-9.780135402922743e-08,-9.780133832890002e-09,-0.024592030310082013
26690,-9.780131985182896e-08,-9.78013013747579e-09,-0.024592128111401865
26691,-9.780127463047969e-08,-9.780124788620148e-09,-0.024592225912676496
26692,-9.780122018350097e-08,-9.780119248080047e-09,-0.02459232371389668
26693,-9.780116945313843e-08,-9.780114642547637e-09,-0.024592421515066135
26694,-9.780112861044127e-08,-9.780111079540619e-09,-0.024592519316194744
26695,-9.780109498052009e-08,-9.780107916563397e-09,-0.024592617117289724
26696,-9.780105882371197e-08,-9.780103848178996e-09,-0.024592714918348548
26697,-9.780101123328564e-08,-9.780098398478134e-09,-0.024592812719359782
26698,-9.780095650855345e-08,-9.780092903232554e-09,-0.02459291052031629
26699,-9.780090995667938e-08,-9.780089088103319e-09,-0.024593008321226247
26700,-9.780087414285077e-08,-9.780085740466835e-09,-0.02459310612210039
26701,-9.780083989936282e-08,-9.780082239405728e-09,-0.024593203922940288
26702,-9.780066425079036e-08,-9.780050610752344e-09,-0.02459330172360454
26703,-9.780048411038067e-08,-9.780046211323794e-09,-0.02459339952408865
26704,-9.780057479363915e-08,-9.780068747404033e-09,-0.024593497324663444
26705,-9.780066436718882e-08,-9.780064126033732e-09,-0.02459359512532781
26706,-9.780062254361476e-08,-9.780060382689216e-09,-0.024593692925950355
26707,-9.780058357866968e-08,-9.780056333044718e-09,-0.024593790726533934
26708,-9.78005454328641e-08,-9.780052753528102e-09,-0.024593888527079368
26709,-9.780051054982199e-08,-9.780049356436296e-09,-0.02459398632758992
26710,-9.78004759156409e-08,-9.780045826691884e-09,-0.024594084128065834
26711,-9.780043678539087e-08,-9.780041530386293e-09,-0.024594181928502618
26712,-9.780038903889382e-08,-9.78003627739247e-09,-0.024594279728891656
26713,-9.780033599876173e-08,-9.780030922359879e-09,-0.024594377529227655
26714,-9.780028389792344e-08,-9.780025857224809e-09,-0.024594475329511555
26715,-9.780023802514864e-08,-9.78002174780492e-09,-0.02459457312974958
26716,-9.780020046017894e-08,-9.780018344230867e-09,-0.02459467092995004
26717,-9.780016265910739e-08,-9.780014187590612e-09,-0.0245947687301127
26718,-9.780011988695101e-08,-9.780009789799588e-09,-0.024594866530232587
26719,-9.780007476511716e-08,-9.780005163223845e-09,-0.02459496433030735
26720,-9.780017561142976e-08,-9.780029959062105e-09,-0.024595062130482962
26721,-9.780028546310543e-08,-9.780027133558983e-09,-0.024595159930768426
26722,-9.780010995503849e-08,-9.779994857448715e-09,-0.02459525773087838
26723,-9.779992813584923e-08,-9.779990769721129e-09,-0.024595355530806516
26724,-9.779988414747584e-08,-9.779986059774039e-09,-0.024595453330690662
26725,-9.779985081947328e-08,-9.779984104120616e-09,-0.02459555113054148
26726,-9.779986468401067e-08,-9.779988832681518e-09,-0.024595648930406163
26727,-9.779990890162684e-08,-9.779992947643851e-09,-0.024595746730315064
26728,-9.77999225923043e-08,-9.779991570817008e-09,-0.024595844530237655
26729,-9.779991014244195e-08,-9.779990457671382e-09,-0.024595942330147797
26730,-9.779991068147983e-08,-9.779991678624585e-09,-0.024596040130058477
26731,-9.779992443987779e-08,-9.779993209350972e-09,-0.024596137929982918
26732,-9.779993252734268e-08,-9.779993296117563e-09,-0.024596235729915445
26733,-9.77999278469594e-08,-9.779992273274317e-09,-0.024596333529843292
26734,-9.779991864814766e-08,-9.779991456355216e-09,-0.024596431329761942
26735,-9.779990783357933e-08,-9.77999011036065e-09,-0.024596529129669774
26736,-9.779990185999703e-08,-9.779990261638754e-09,-0.024596626929571635
26737,-9.77999090186083e-08,-9.779991542082907e-09,-0.024596724729480653
26738,-9.779991739426626e-08,-9.779991936770342e-09,-0.024596822529398047
26739,-9.779990842253137e-08,-9.779989747735934e-09,-0.02459692032930647
26740,-9.779989113558437e-08,-9.77998847938094e-09,-0.024597018129197606
26741,-9.779989154154609e-08,-9.779989828928277e-09,-0.02459711592908915
26742,-9.779991065304457e-08,-9.779992301680637e-09,-0.0245972137289998
26743,-9.779992445738506e-08,-9.779992589796376e-09,-0.02459731152892426
26744,-9.779992485265005e-08,-9.779992380733633e-09,-0.024597409328849112
26745,-9.779992398009535e-08,-9.779992415285439e-09,-0.02459750712877309
26746,-9.77999287381473e-08,-9.779993332344023e-09,-0.02459760492870183
26747,-9.779993632329614e-08,-9.779993932315206e-09,-0.024597702728638152
26748,-9.77999361230947e-08,-9.779993292303736e-09,-0.024597800528574274
26749,-9.779993278141319e-08,-9.779993263978902e-09,-0.024597898328507055
26750,-9.779992648380145e-08,-9.779992032781387e-09,-0.02459799612843354
26751,-9.779991485043853e-08,-9.779990937306318e-09,-0.02459809392834839
26752,-9.779991358148462e-08,-9.779991778990605e-09,-0.02459819172826197
26753,-9.779992039611654e-08,-9.779992300232702e-09,-0.024598289528182365
26754,-9.779991744299047e-08,-9.77999118836539e-09,-0.024598387328099807
26755,-9.779991176127247e-08,-9.779991163889106e-09,-0.02459848512801157
26756,-9.779977627333421e-08,-9.779964090777738e-09,-0.024598582927787844
26757,-9.779964370649561e-08,-9.779964650521387e-09,-0.02459868072743155
26758,-9.779978682768434e-08,-9.77999271501548e-09,-0.02459877852721838
26759,-9.779991955862923e-08,-9.779991196710365e-09,-0.024598876327137937
26760,-9.779991410737217e-08,-9.779991624764071e-09,-0.024598974127052045
26761,-9.779991705110243e-08,-9.779991785456417e-09,-0.024599071926969095
26762,-9.779991746918008e-08,-9.779991708379599e-09,-0.024599169726886565
26763,-9.779991615438825e-08,-9.77999152249805e-09,-0.02459926752680272
26764,-9.779990780772273e-08,-9.779990039046496e-09,-0.024599365326710528
26765,-9.77998957080894e-08,-9.779989102571384e-09,-0.024599463126606238
26766,-9.779989015946855e-08,-9.779988929322326e-09,-0.024599560926496396
26767,-9.779988763390593e-08,-9.77998859745886e-09,-0.02459965872638403
26768,-9.780003634267063e-08,-9.780018671075267e-09,-0.024599756526420373
26769,-9.780018884536729e-08,-9.780019097998192e-09,-0.02459985432660922
26770,-9.780004057241004e-08,-9.779989016483819e-09,-0.024599952126649793
26771,-9.779988771229796e-08,-9.779988525975776e-09,-0.024600049926537505
26772,-9.779987708553713e-08,-9.77998689113165e-09,-0.02460014772641459
26773,-9.779986530198513e-08,-9.779986169265374e-09,-0.024600245526279894
26774,-9.779986150048036e-08,-9.779986130830698e-09,-0.024600343326141395
26775,-9.779985626805593e-08,-9.779985122780489e-09,-0.024600441125997664
26776,-9.779984377601973e-08,-9.779983632423457e-09,-0.02460053892584144
26777,-9.77998326627652e-08,-9.779982900129583e-09,-0.024600636725674103
26778,-9.779983208206189e-08,-9.779983516282796e-09,-0.024600734525506186
26779,-9.779983948108236e-08,-9.779984379933676e-09,-0.024600832325345667
26780,-9.779984261843e-08,-9.779984143752328e-09,-0.024600930125188283
26781,-9.779983771764992e-08,-9.779983399777654e-09,-0.024601027925026
26782,-9.779983143032912e-08,-9.779982886288171e-09,-0.024601125724857432
26783,-9.779982813277345e-08,-9.779982740266517e-09,-0.024601223524685564
26784,-9.779982166230381e-08,-9.779981592194247e-09,-0.024601321324507226
26785,-9.77998108377962e-08,-9.779980575364992e-09,-0.024601419124318062
26786,-9.779979705642231e-08,-9.77997883591947e-09,-0.024601516924115118
26787,-9.779977992066505e-08,-9.779977148213542e-09,-0.02460161472389504
26788,-9.779977352269547e-08,-9.77997755632555e-09,-0.02460171252366856
26789,-9.779977833025971e-08,-9.779978109726392e-09,-0.024601810323446893
26790,-9.779978033576656e-08,-9.779977957426918e-09,-0.02460190812322723
26791,-9.779977222235672e-08,-9.779976487044426e-09,-0.02460200592299945
26792,-9.779976583228127e-08,-9.77997667941183e-09,-0.024602103722765282
26793,-9.77997741043789e-08,-9.77997814146395e-09,-0.024602201522539387
26794,-9.779978158504587e-08,-9.779978175545224e-09,-0.024602299322320973
26795,-9.779977041938412e-08,-9.779975908331601e-09,-0.024602397122091394
26796,-9.779976082381972e-08,-9.779976256432342e-09,-0.02460249492185222
26797,-9.779977530449256e-08,-9.779978804466169e-09,-0.024602592721627525
