i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
19439,-9.750506162989153e-08,-9.750501585963644e-09,-0.014202843862969421
19440,-9.750501018636846e-08,-9.750500451310048e-09,-0.014202941367979607
19441,-9.750498030964158e-08,-9.750495610618265e-09,-0.014203038872959917
19442,-9.750493408835897e-08,-9.75049120705353e-09,-0.014203136377894006
19443,-9.750493615710486e-08,-9.750496024367443e-09,-0.014203233882830162
19444,-9.750492245158379e-08,-9.750488465949315e-09,-0.014203331387752614
19445,-9.750491188324876e-08,-9.750493910700436e-09,-0.014203428892664497
19446,-9.750492211508007e-08,-9.750490512315578e-09,-0.014203526397586612
19447,-9.750489081947396e-08,-9.750487651579214e-09,-0.014203623902477432
19448,-9.750491783852978e-08,-9.750495916126744e-09,-0.01420372140739527
19449,-9.750490702744141e-08,-9.750485489361538e-09,-0.014203818912302296
19450,-9.750488902639556e-08,-9.750492315917573e-09,-0.014203916417191322
19451,-9.750492653249893e-08,-9.750492990582216e-09,-0.014204013922117854
19452,-9.750490994469935e-08,-9.750488998357654e-09,-0.014204111427027799
19453,-9.750490824136374e-08,-9.750492649915095e-09,-0.01420420893193604
19454,-9.750491894899562e-08,-9.750491139884028e-09,-0.01420430643685499
19455,-9.750493386939439e-08,-9.750495633994849e-09,-0.01420440394178886
19456,-9.750497750600872e-08,-9.750499867206891e-09,-0.014204501446766365
19457,-9.750495968715404e-08,-9.750492070223916e-09,-0.014204598951726053
19458,-9.750494009912929e-08,-9.750495949601942e-09,-0.014204696456666152
19459,-9.750494826787483e-08,-9.750493703973024e-09,-0.01420479396161442
19460,-9.750490243278202e-08,-9.75048678258338e-09,-0.014204891466516854
19461,-9.750488877441296e-08,-9.75049097229921e-09,-0.014204988971405628
19462,-9.750490912765455e-08,-9.7504908532317e-09,-0.014205086476314755
19463,-9.750487850763725e-08,-9.750484848295748e-09,-0.014205183981193263
19464,-9.750486924385564e-08,-9.750489000475379e-09,-0.014205281486062508
19465,-9.750488809637527e-08,-9.750488618799673e-09,-0.014205378990950604
19466,-9.750485705831631e-08,-9.750482792863588e-09,-0.014205476495807662
19467,-9.750485309040147e-08,-9.750487825216703e-09,-0.014205574000660753
19468,-9.750486847523313e-08,-9.750485869829921e-09,-0.014205671505529227
19469,-9.75048175083988e-08,-9.750477631849843e-09,-0.014205769010346736
19470,-9.750479067921675e-08,-9.750480503993506e-09,-0.014205866515137415
19471,-9.750479225022007e-08,-9.75047794605051e-09,-0.014205964019929665
19472,-9.750474078039237e-08,-9.750470210027966e-09,-0.014206061524670445
19473,-9.750471658062939e-08,-9.750473106097911e-09,-0.014206159029387025
19474,-9.750471734625476e-08,-9.750470363153042e-09,-0.014206256534104372
19475,-9.750467001712793e-08,-9.750463640272544e-09,-0.014206354038774389
19476,-9.750464800358176e-08,-9.750465960443809e-09,-0.014206451543422392
19477,-9.750464927280353e-08,-9.750463894116897e-09,-0.014206549048071665
19478,-9.750461127052209e-08,-9.75045835998752e-09,-0.014206646552682936
19479,-9.750456440590418e-08,-9.750454521193314e-09,-0.01420674405724734
19480,-9.750454635492774e-08,-9.750454749792234e-09,-0.014206841561793696
19481,-9.750451433140956e-08,-9.750448116489679e-09,-0.014206939066308027
19482,-9.75044603652999e-08,-9.7504439565703e-09,-0.014207036570768392
19483,-9.750443666041885e-08,-9.750443375513469e-09,-0.014207134075205052
19484,-9.750440640449439e-08,-9.750437905385411e-09,-0.014207231579611457
19485,-9.750436193673564e-08,-9.750434481961716e-09,-0.014207329083973394
19486,-9.750434297021573e-08,-9.750434112081428e-09,-0.014207426588316363
19487,-9.75043097508147e-08,-9.750427838081511e-09,-0.014207524092626114
19488,-9.75042590647336e-08,-9.750423974865206e-09,-0.014207621596885179
19489,-9.750423848293475e-08,-9.750423721721742e-09,-0.014207719101123662
19490,-9.750420392175324e-08,-9.750417062628908e-09,-0.014207816605327583
19491,-9.750413694977577e-08,-9.750410327326244e-09,-0.014207914109464533
19492,-9.750410905399467e-08,-9.75041148347269e-09,-0.014208011613573587
19493,-9.750410382888794e-08,-9.750409282304899e-09,-0.014208109117677416
19494,-9.750411188800756e-08,-9.75041309529661e-09,-0.014208206621789305
19495,-9.750414233679184e-08,-9.750415372061758e-09,-0.014208304125931642
19496,-9.750413913738664e-08,-9.75041245541557e-09,-0.01420840163007078
19497,-9.750416528609693e-08,-9.750420601803818e-09,-0.014208499134236066
19498,-9.75042218305935e-08,-9.750423764314881e-09,-0.014208596638457896
19499,-9.750422786562843e-08,-9.750421808810805e-09,-0.014208694142685762
19500,-9.750426457861835e-08,-9.750431106912866e-09,-0.01420879164695034
19501,-9.750432985233225e-08,-9.750434863553583e-09,-0.014208889151280194
19502,-9.750433523519603e-08,-9.750432183485624e-09,-0.01420898665561543
19503,-9.75043701724911e-08,-9.750441851012595e-09,-0.014209084159985603
19504,-9.750443808015404e-08,-9.750445765018212e-09,-0.014209181664423684
19505,-9.750446671848039e-08,-9.750447578677866e-09,-0.014209279168890402
19506,-9.750451266304355e-08,-9.750454953930843e-09,-0.014209376673403065
19507,-9.750459046488482e-08,-9.75046313904612e-09,-0.01420947417799353
19508,-9.750463142586969e-08,-9.750463146127816e-09,-0.014209571682624956
19509,-9.750468054539586e-08,-9.750472962951354e-09,-0.0142096691873055
19510,-9.750474098781952e-08,-9.750475234612548e-09,-0.014209766692046488
19511,-9.750473331288056e-08,-9.750471427963565e-09,-0.014209864196779802
19512,-9.750474982899468e-08,-9.750478537835369e-09,-0.014209961701529631
19513,-9.750481600379393e-08,-9.750484662923421e-09,-0.014210059206345636
19514,-9.750486482976473e-08,-9.750488303029526e-09,-0.014210156711210465
19515,-9.750489699175589e-08,-9.750491095321654e-09,-0.014210254216107457
19516,-9.750492560584061e-08,-9.750494025846468e-09,-0.014210351721033063
19517,-9.750496838939813e-08,-9.750499652033158e-09,-0.014210449226001452
19518,-9.750496897971309e-08,-9.75049414390946e-09,-0.014210546730970431
19519,-9.750496685606213e-08,-9.750499227302967e-09,-0.014210644235937287
19520,-9.750500740468852e-08,-9.750502253634736e-09,-0.014210741740944692
19521,-9.750502136374223e-08,-9.75050201911371e-09,-0.014210839245966056
19522,-9.750500687349107e-08,-9.750499355584504e-09,-0.01421093675097293
19523,-9.750503149979759e-08,-9.750506944375015e-09,-0.01421103425600443
19524,-9.750508289598681e-08,-9.750509634822348e-09,-0.014211131761087327
19525,-9.750507922959443e-08,-9.750506211096537e-09,-0.014211229266166556
19526,-9.75050941440424e-08,-9.750512617711943e-09,-0.014211326771260701
19527,-9.750513181642595e-08,-9.750513745573247e-09,-0.014211424276392517
19528,-9.7505116856126e-08,-9.750509625651951e-09,-0.014211521781509372
19529,-9.750509511014435e-08,-9.75050939637692e-09,-0.014211619286604483
19530,-9.750511797276678e-08,-9.750514198176439e-09,-0.014211716791722456
19531,-9.750511018548961e-08,-9.750507838921483e-09,-0.014211814296832641
19532,-9.750504937059946e-08,-9.750502035198412e-09,-0.014211911801882013
19533,-9.7505020207466e-08,-9.750502006294786e-09,-0.01421200930690222
19534,-9.750503458293525e-08,-9.750504910292263e-09,-0.014212106811936803
19535,-9.750502620990215e-08,-9.750500331688168e-09,-0.014212204316963012
19536,-9.750499085872371e-08,-9.750497840056575e-09,-0.014212301821953871
19537,-9.750499586814045e-08,-9.750501333571516e-09,-0.014212399326949739
19538,-9.750501309732585e-08,-9.750501285893651e-09,-0.014212496831962835
19539,-9.750497905190052e-08,-9.750494524486452e-09,-0.014212594336941888
19540,-9.75049609094437e-08,-9.750497657402289e-09,-0.014212691841902797
19541,-9.750495157485832e-08,-9.750492657569376e-09,-0.014212789346854372
19542,-9.750490834779286e-08,-9.750489011989195e-09,-0.014212886851762719
19543,-9.750489670320786e-08,-9.750490328652377e-09,-0.014212984356659422
19544,-9.750489080271982e-08,-9.750487831891587e-09,-0.014213081861550224
19545,-9.75048723592616e-08,-9.75048663996073e-09,-0.014213179366422583
19546,-9.75048652661394e-08,-9.750486413267147e-09,-0.01421327687128785
19547,-9.750487626309918e-08,-9.750488839352689e-09,-0.014213374376164113
19548,-9.750487507542451e-08,-9.75048617573221e-09,-0.014213471881039188
19549,-9.750485610731404e-08,-9.750485045730596e-09,-0.014213569385895295
19550,-9.750485781052909e-08,-9.75048651637522e-09,-0.014213666890753106
19551,-9.750482695832814e-08,-9.750478875290408e-09,-0.014213764395580065
19552,-9.750478872448755e-08,-9.750478869607101e-09,-0.01421386190036879
19553,-9.750478846343623e-08,-9.750478823080142e-09,-0.014213959405157253
19554,-9.750470695398543e-08,-9.750462567716944e-09,-0.014214056909864208
19555,-9.750464712588654e-08,-9.750466857460364e-09,-0.014214154414511333
19556,-9.750464136645035e-08,-9.750461415829705e-09,-0.014214251919152699
19557,-9.750463266320087e-08,-9.75046511681047e-09,-0.014214349423785362
19558,-9.750468046472001e-08,-9.750470976133532e-09,-0.014214446928465827
19559,-9.750469154537888e-08,-9.750467332942241e-09,-0.014214544433157372
19560,-9.750470694106976e-08,-9.75047405527171e-09,-0.014214641937864312
19561,-9.750472098777866e-08,-9.750470142284021e-09,-0.0142147394425853
19562,-9.750476369899324e-08,-9.750482597514626e-09,-0.014214836947349
19563,-9.750480302045664e-08,-9.750478006576704e-09,-0.01421493445215202
19564,-9.750485604053625e-08,-9.750493201530549e-09,-0.014215031957008059
19565,-9.750491505248974e-08,-9.750489808967402e-09,-0.01421512946192311
19566,-9.750496832237506e-08,-9.75050385550761e-09,-0.014215226966891432
19567,-9.750500904803704e-08,-9.750497954099799e-09,-0.01421532447190048
19568,-9.750503257719174e-08,-9.750508561338549e-09,-0.014215421976933058
19569,-9.750507050214116e-08,-9.750505539089682e-09,-0.01421551948200356
19570,-9.750511934318844e-08,-9.750518329548004e-09,-0.014215616987122903
19571,-9.750519342271351e-08,-9.750520354994698e-09,-0.014215714492316326
19572,-9.75052490227267e-08,-9.750529449550641e-09,-0.014215811997565348
19573,-9.750529719854338e-08,-9.750529990158035e-09,-0.014215909502862547
19574,-9.750528060214389e-08,-9.750526130270744e-09,-0.014216007008143149
19575,-9.750529224532856e-08,-9.750532318794968e-09,-0.014216104513435393
19576,-9.750529762796969e-08,-9.75052720679897e-09,-0.014216202018733021
19577,-9.750532586717338e-08,-9.750537966635705e-09,-0.014216299524058888
19578,-9.750537244199565e-08,-9.750536521763423e-09,-0.014216397029431331
19579,-9.75053806604646e-08,-9.750539610329497e-09,-0.014216494534811991
19580,-9.750542495356473e-08,-9.750545380383451e-09,-0.014216592040236944
19581,-9.75054680757654e-08,-9.750548234769633e-09,-0.01421668954570502
19582,-9.750550961449407e-08,-9.750553688129183e-09,-0.014216787051214635
19583,-9.750561437839485e-08,-9.750569187549786e-09,-0.014216884556829013
19584,-9.750571371179044e-08,-9.750573554808301e-09,-0.014216982062542724
19585,-9.750577997771935e-08,-9.750582440735568e-09,-0.014217079568322702
19586,-9.750589557110969e-08,-9.75059667348637e-09,-0.014217177074218273
19587,-9.750598911076425e-08,-9.75060114866648e-09,-0.014217274580207384
19588,-9.750606375978531e-08,-9.750611603290583e-09,-0.014217372086271144
19589,-9.750619233435732e-08,-9.750626863580883e-09,-0.014217469592463478
19590,-9.750628947842897e-08,-9.750631032104912e-09,-0.014217567098752956
19591,-9.75063593926141e-08,-9.750640846417909e-09,-0.014217664605112349
19592,-9.750646534120011e-08,-9.750652221822114e-09,-0.01421776211157769
19593,-9.75065390148009e-08,-9.750655581138067e-09,-0.014217859618116705
19594,-9.750655975607167e-08,-9.750656370076265e-09,-0.014217957124676462
19595,-9.750661615946196e-08,-9.750666861816129e-09,-0.014218054631292621
19596,-9.750668598721073e-08,-9.750670335626017e-09,-0.014218152137978609
19597,-9.750670694381646e-08,-9.750671053137274e-09,-0.014218249644685552
19598,-9.75067620505118e-08,-9.750681356965088e-09,-0.014218347151447602
19599,-9.750682582729078e-08,-9.750683808493068e-09,-0.014218444658273429
19600,-9.750684369983347e-08,-9.750684931473625e-09,-0.014218542165117129
19601,-9.750685435306533e-08,-9.750685939139442e-09,-0.014218639671971482
19602,-9.750690343650892e-08,-9.75069474816234e-09,-0.014218737178874919
19603,-9.750697597137669e-08,-9.750700446113e-09,-0.01421883468585089
19604,-9.750702888020485e-08,-9.75070532992797e-09,-0.01421893219287977
19605,-9.750704366706871e-08,-9.750703403485771e-09,-0.014219029699923436
19606,-9.750705867109647e-08,-9.750708330733524e-09,-0.014219127206982107
19607,-9.75070983036734e-08,-9.750711330001156e-09,-0.01421922471408041
19608,-9.750715060671254e-08,-9.750718791341353e-09,-0.014219322221231017
19609,-9.750718891180476e-08,-9.750718991019597e-09,-0.014219419728419929
19610,-9.7507219715584e-08,-9.750724952097204e-09,-0.014219517235639644
19611,-9.75072735621129e-08,-9.750729760325374e-09,-0.014219614742913207
19612,-9.750731310515919e-08,-9.750732860706461e-09,-0.014219712250226313
19613,-9.7507356593054e-08,-9.750738457904337e-09,-0.014219809757582906
19614,-9.750740799757156e-08,-9.750743141609976e-09,-0.014219907264990903
19615,-9.750744432961325e-08,-9.750745724312672e-09,-0.014220004772435232
19616,-9.750748557958018e-08,-9.750751391603365e-09,-0.01422010227992081
19617,-9.750753905294788e-08,-9.75075641898621e-09,-0.014220199787459864
19618,-9.75075810146838e-08,-9.750759783950549e-09,-0.014220297295040879
19619,-9.750760604480177e-08,-9.750761425009805e-09,-0.014220394802646924
19620,-9.750762734708107e-08,-9.750764044406407e-09,-0.014220492310274271
19621,-9.75076475937726e-08,-9.750765474348114e-09,-0.014220589817921864
19622,-9.750764957064481e-08,-9.750764439780848e-09,-0.014220687325571435
19623,-9.750766794421907e-08,-9.750769149062966e-09,-0.014220784833239379
19624,-9.750770710256507e-08,-9.750772271450049e-09,-0.014220882340946482
19625,-9.75077438225362e-08,-9.75077649305719e-09,-0.014220979848690304
19626,-9.750778819854255e-08,-9.750781146651321e-09,-0.014221077356478502
19627,-9.750783087742516e-08,-9.750785028833711e-09,-0.014221174864309379
19628,-9.750788473063274e-08,-9.750791917292838e-09,-0.014221272372194109
19629,-9.750797924877647e-08,-9.750803932462454e-09,-0.014221369880173357
19630,-9.750808511964087e-08,-9.750813091465719e-09,-0.014221467388258477
19631,-9.750817044779896e-08,-9.750820998094075e-09,-0.014221564896428925
19632,-9.750823710902986e-08,-9.750826423711898e-09,-0.014221662404666035
19633,-9.750833346313847e-08,-9.750840268915793e-09,-0.014221759912999498
19634,-9.750845194187157e-08,-9.750850119458522e-09,-0.014221857421451439
19635,-9.750855347205384e-08,-9.750860574952246e-09,-0.014221954930004912
19636,-9.7508656251208e-08,-9.750870675289352e-09,-0.014222052438661164
19637,-9.750874543745844e-08,-9.750878412202337e-09,-0.014222149947406601
19638,-9.750882777437069e-08,-9.750887142671799e-09,-0.014222247456234375
19639,-9.75089234118578e-08,-9.750897539699759e-09,-0.014222344965157787
19640,-9.75090123355196e-08,-9.750904927404161e-09,-0.014222442474170122
19641,-9.75090916367106e-08,-9.750913399937963e-09,-0.014222539983261758
19642,-9.750917255351228e-08,-9.750921110764494e-09,-0.014222637492434312
19643,-9.750924792751431e-08,-9.750928474738368e-09,-0.01422273500168224
19644,-9.750928326744824e-08,-9.75092817875128e-09,-0.014222832510965507
19645,-9.750927656431118e-08,-9.750927134110954e-09,-0.014222930020242072
19646,-9.750924064544455e-08,-9.750920994977957e-09,-0.014223027529482717
19647,-9.750917532805435e-08,-9.750914070632914e-09,-0.014223125038658045
19648,-9.750909235645906e-08,-9.750904400658899e-09,-0.014223222547750401
19649,-9.750902165454339e-08,-9.750899930249775e-09,-0.014223320056772055
19650,-9.750900345496548e-08,-9.750900760743322e-09,-0.01422341756577551
19651,-9.750901271751732e-08,-9.75090178276014e-09,-0.014223515074788229
19652,-9.750904031283397e-08,-9.750906279806654e-09,-0.014223612583828541
19653,-9.750907555446897e-08,-9.750908831087138e-09,-0.014223710092904096
19654,-9.750910528244712e-08,-9.750912225402289e-09,-0.01422380760200938
19655,-9.75091669557136e-08,-9.750921165740431e-09,-0.014223905111176336
19656,-9.750920870186745e-08,-9.750920574633061e-09,-0.014224002620385038
19657,-9.750918101987711e-08,-9.750915629342361e-09,-0.014224100129566057
19658,-9.750910461957991e-08,-9.750905294573624e-09,-0.014224197638670676
19659,-9.750902230610262e-08,-9.7508991666469e-09,-0.014224295147692982
19660,-9.750899984037473e-08,-9.750900801428047e-09,-0.014224392656692822
19661,-9.75090584212963e-08,-9.750910882831212e-09,-0.014224490165751244
19662,-9.750914281226161e-08,-9.750917679621111e-09,-0.014224587674894056
19663,-9.75092206784771e-08,-9.75092645607431e-09,-0.014224685184114735
19664,-9.75092796469143e-08,-9.750929473308552e-09,-0.014224782693394382
19665,-9.750930789870718e-08,-9.750932106432882e-09,-0.01422488020270228
19666,-9.75093882888076e-08,-9.75094555132864e-09,-0.01422497771209057
19667,-9.750947466631912e-08,-9.750949381935184e-09,-0.014225075221565237
19668,-9.750950987344904e-08,-9.750952592754623e-09,-0.01422517273107511
19669,-9.750954852183375e-08,-9.750957111612129e-09,-0.014225270240623632
19670,-9.750959550895666e-08,-9.750961990179202e-09,-0.014225367750219141
19671,-9.750964549127203e-08,-9.750967108075202e-09,-0.014225465259864633
19672,-9.75096754754398e-08,-9.750967987012757e-09,-0.014225562769540108
19673,-9.750965220297756e-08,-9.750962453582754e-09,-0.014225660279192311
19674,-9.750962917150658e-08,-9.750963380718561e-09,-0.014225757788821482
19675,-9.750962575200993e-08,-9.750961769683425e-09,-0.014225855298447235
19676,-9.750960609194035e-08,-9.750959448704644e-09,-0.014225952808053327
19677,-9.750956583573918e-08,-9.750953718443192e-09,-0.014226050317619162
19678,-9.750950999985374e-08,-9.750948281527556e-09,-0.014226147827129162
19679,-9.75094363012705e-08,-9.750938978726547e-09,-0.014226245336565463
19680,-9.750935223625849e-08,-9.75093146852515e-09,-0.0142263428459177
19681,-9.750928982445136e-08,-9.75092649636512e-09,-0.014226440355207525
19682,-9.750923371353584e-08,-9.75092024634205e-09,-0.014226537864441238
19683,-9.750916710169561e-08,-9.750913173997072e-09,-0.01422663537360834
19684,-9.750911805743453e-08,-9.750910437489832e-09,-0.014226732882726398
19685,-9.750909356290069e-08,-9.750908275090308e-09,-0.014226830391819961
19686,-9.750910314814427e-08,-9.750912354538543e-09,-0.014226927900923109
19687,-9.75091197860732e-08,-9.750911602676095e-09,-0.014227025410042895
19688,-9.750914457362296e-08,-9.750917312048497e-09,-0.014227122919187467
19689,-9.750922359830105e-08,-9.750927407611712e-09,-0.014227220428411066
19690,-9.75092785027652e-08,-9.750928292941326e-09,-0.014227317937689568
19691,-9.750925104233033e-08,-9.750921915524738e-09,-0.01422741544694061
19692,-9.750925898826516e-08,-9.750929882128293e-09,-0.014227512956199598
19693,-9.750932234173164e-08,-9.750934586218034e-09,-0.01422761046552194
19694,-9.750935634460863e-08,-9.750936682703692e-09,-0.014227707974878285
19695,-9.75093546528807e-08,-9.75093424787245e-09,-0.014227805484232938
19696,-9.750932242493128e-08,-9.750930237113804e-09,-0.014227902993555364
19697,-9.750931769524042e-08,-9.750933301934283e-09,-0.014228000502873058
19698,-9.750939031063884e-08,-9.750944760193485e-09,-0.014228098012263369
19699,-9.750938634418425e-08,-9.750932508643365e-09,-0.014228195521649714
19700,-9.750927966118777e-08,-9.750923423594188e-09,-0.014228293030929375
19701,-9.75091973456371e-08,-9.750916045533231e-09,-0.01422839054012672
19702,-9.750921707620792e-08,-9.750927369708354e-09,-0.014228488049343796
19703,-9.750939168358475e-08,-9.750950967008598e-09,-0.01422858555873548
19704,-9.750955503724911e-08,-9.750960040441225e-09,-0.014228683068290518
19705,-9.750959809255987e-08,-9.750959578070748e-09,-0.01422878057788861
19706,-9.750957667852832e-08,-9.750955757634916e-09,-0.014228878087465289
19707,-9.750949841465788e-08,-9.75094392529666e-09,-0.014228975596963704
19708,-9.750937588170191e-08,-9.750931251043723e-09,-0.014229073106339585
19709,-9.750927134701988e-08,-9.75092301836025e-09,-0.014229170615610931
19710,-9.750918994440214e-08,-9.750914970520178e-09,-0.014229268124800876
19711,-9.750909514252076e-08,-9.750904057983975e-09,-0.014229365633896018
19712,-9.750901554706907e-08,-9.75089905142984e-09,-0.014229463142911566
19713,-9.750895481287206e-08,-9.75089191114457e-09,-0.014229560651866379
19714,-9.750888403911051e-08,-9.75088489667753e-09,-0.014229658160750417
19715,-9.750880028438691e-08,-9.750875160199855e-09,-0.014229755669550702
19716,-9.7508696157638e-08,-9.750864071327747e-09,-0.014229853178246859
19717,-9.750858078743166e-08,-9.750852086158585e-09,-0.014229950686827647
19718,-9.750845812590639e-08,-9.75083953902269e-09,-0.014230048195285772
19719,-9.750832144714377e-08,-9.750824750406063e-09,-0.014230145703607219
19720,-9.75082061952167e-08,-9.750816488637277e-09,-0.014230243211813414
19721,-9.750811234731069e-08,-9.750805980824862e-09,-0.01423034071992576
19722,-9.750800721512718e-08,-9.750795462200576e-09,-0.014230438227932976
19723,-9.75078921569796e-08,-9.750782969195347e-09,-0.014230535735825132
19724,-9.750776626616271e-08,-9.750770284037193e-09,-0.014230633243591398
19725,-9.750764277907172e-08,-9.750758271777152e-09,-0.014230730751234178
19726,-9.750752619106515e-08,-9.75074696643588e-09,-0.014230828258760368
19727,-9.750742060341813e-08,-9.750737154247745e-09,-0.014230925766180971
19728,-9.750734501157974e-08,-9.750731848068203e-09,-0.014231023273525982
19729,-9.750732722766312e-08,-9.750733597464419e-09,-0.01423112078085321
19730,-9.750735853757612e-08,-9.750738110050807e-09,-0.014231218288211748
19731,-9.750741568237982e-08,-9.750745026425159e-09,-0.01423131579562743
19732,-9.75074730683752e-08,-9.75074958724988e-09,-0.014231413303100498
19733,-9.750752595022864e-08,-9.750755602795848e-09,-0.014231510810626449
19734,-9.750758951242122e-08,-9.750762299688396e-09,-0.014231608318215962
19735,-9.750765967606235e-08,-9.750769635524072e-09,-0.014231705825875638
19736,-9.750775277115505e-08,-9.750780918706938e-09,-0.014231803333628409
19737,-9.750784473998261e-08,-9.750788029289581e-09,-0.014231900841473149
19738,-9.75078796221478e-08,-9.75078789513998e-09,-0.01423199834935277
19739,-9.750788146189556e-08,-9.750788397239134e-09,-0.014232095857234232
19740,-9.75078993871021e-08,-9.750791480181287e-09,-0.014232193365133618
19741,-9.750789980462667e-08,-9.750788480744045e-09,-0.014232290873033423
19742,-9.750784725227693e-08,-9.750780969711343e-09,-0.014232388380880676
19743,-9.750777814885904e-08,-9.750774660060464e-09,-0.014232485888658825
19744,-9.750774760087047e-08,-9.750774860113627e-09,-0.014232583396406425
19745,-9.750774209213723e-08,-9.75077355831382e-09,-0.014232680904148517
19746,-9.750769004197362e-08,-9.750764450080904e-09,-0.01423277841183856
19747,-9.750765009070257e-08,-9.75076556805961e-09,-0.014232875919488651
19748,-9.750764427036534e-08,-9.750763286013456e-09,-0.01423297342713292
19749,-9.750759242908539e-08,-9.750755199803621e-09,-0.01423307093472535
19750,-9.750754832484114e-08,-9.750754465164607e-09,-0.014233168442273675
19751,-9.750753272788565e-08,-9.750752080412525e-09,-0.014233265949806404
19752,-9.750746528275886e-08,-9.750740976139248e-09,-0.014233363457271686
19753,-9.750739869480624e-08,-9.750738762822e-09,-0.014233460964670382
19754,-9.750738067930218e-08,-9.750737373038436e-09,-0.014233558472051062
19755,-9.750734557239753e-08,-9.750731741441068e-09,-0.014233655979396635
19756,-9.750727191129591e-08,-9.750722640818114e-09,-0.014233753486668546
19757,-9.750720826905078e-08,-9.75071901299204e-09,-0.014233850993876815
19758,-9.750714706124594e-08,-9.750710399257148e-09,-0.014233948501023877
19759,-9.750704116529753e-08,-9.750697833802357e-09,-0.014234046008065042
19760,-9.750694179301355e-08,-9.750690524800352e-09,-0.014234143515006835
19761,-9.750685324108258e-08,-9.750680123416164e-09,-0.014234241021860076
19762,-9.750673986592399e-08,-9.750667849768634e-09,-0.014234338528599942
19763,-9.750666068600292e-08,-9.75066428743195e-09,-0.014234436035260629
19764,-9.750661620403307e-08,-9.750658953374664e-09,-0.014234533541876834
19765,-9.750653834049055e-08,-9.750648714723447e-09,-0.014234631048415174
19766,-9.750649433658348e-08,-9.750650152593249e-09,-0.014234728554909511
19767,-9.750646797092685e-08,-9.750643441592123e-09,-0.014234826061377482
19768,-9.750638625304106e-08,-9.75063380901609e-09,-0.014234923567763735
19769,-9.750633807721667e-08,-9.750633806427241e-09,-0.014235021074101812
19770,-9.750629432667354e-08,-9.750625058907467e-09,-0.014235118580396139
19771,-9.750619747196279e-08,-9.75061443548509e-09,-0.014235216086593611
19772,-9.750614632609776e-08,-9.750614829734462e-09,-0.014235313592739936
19773,-9.750613806801698e-08,-9.750612783868934e-09,-0.014235411098878005
19774,-9.750610262177089e-08,-9.750607740485245e-09,-0.014235508604980627
19775,-9.750607713722278e-08,-9.75060768695931e-09,-0.014235606111057765
19776,-9.750605207185296e-08,-9.750602727411281e-09,-0.014235703617109836
19777,-9.750600020385449e-08,-9.750597313359617e-09,-0.01423580112311004
19778,-9.750597777299361e-08,-9.750598241239104e-09,-0.014235898629087813
19779,-9.750593265899485e-08,-9.750588290559866e-09,-0.014235996135020473
19780,-9.750589360675593e-08,-9.750590430791318e-09,-0.01423609364091408
19781,-9.75059069836406e-08,-9.750590965936801e-09,-0.014236191146821064
19782,-9.750585779444525e-08,-9.75058059295225e-09,-0.014236288652678859
19783,-9.750585374563112e-08,-9.750590156173973e-09,-0.014236386158532604
19784,-9.750589826077214e-08,-9.750589495980454e-09,-0.014236483664430864
19785,-9.750589757403532e-08,-9.750590018826612e-09,-0.014236581170328439
19786,-9.75059438126164e-08,-9.750598743696668e-09,-0.014236678676272251
19787,-9.750596391581025e-08,-9.750594039465383e-09,-0.014236776182236167
19788,-9.750597544696848e-08,-9.750601049928313e-09,-0.014236873688211613
19789,-9.750603416480282e-08,-9.750605783032252e-09,-0.014236971194245778
19790,-9.750606215367916e-08,-9.750606647703581e-09,-0.014237068700307932
19791,-9.750611125719744e-08,-9.750615603735906e-09,-0.01423716620641919
19792,-9.750612246116922e-08,-9.750608888497936e-09,-0.01423726371254165
19793,-9.75061450328819e-08,-9.750620118078441e-09,-0.014237361218686684
19794,-9.750617829811172e-08,-9.750615541543904e-09,-0.014237458724864982
19795,-9.750617368926302e-08,-9.750619196308698e-09,-0.014237556231038671
19796,-9.75061901931727e-08,-9.750618842325841e-09,-0.014237653737228864
19797,-9.75062081209496e-08,-9.75062278186408e-09,-0.014237751243436986
19798,-9.750623965555768e-08,-9.750625149247454e-09,-0.014237848749676641
19799,-9.750623864916408e-08,-9.750622580585361e-09,-0.01423794625591529
19800,-9.750624477489683e-08,-9.750626374394003e-09,-0.014238043762160065
19801,-9.750626008654909e-08,-9.750625642915813e-09,-0.014238141268420152
19802,-9.75062694408212e-08,-9.750628245248425e-09,-0.014238238774689592
19803,-9.750624848991511e-08,-9.750621452734596e-09,-0.014238336280938083
19804,-9.750625529406416e-08,-9.750629606078237e-09,-0.014238433787193376
19805,-9.750625698230655e-08,-9.750621790383072e-09,-0.014238531293450358
19806,-9.750627406021527e-08,-9.750633021659984e-09,-0.014238628799724418
19807,-9.750627576539524e-08,-9.750622131419065e-09,-0.014238726306000184
19808,-9.750627970324069e-08,-9.750633809229074e-09,-0.014238823812279887
19809,-9.750628898714719e-08,-9.750623988200363e-09,-0.014238921318568874
19810,-9.750627616649941e-08,-9.75063124509952e-09,-0.01423901882484504
19811,-9.750626993871812e-08,-9.750622742644105e-09,-0.014239116331114979
19812,-9.750625882285124e-08,-9.750629021926144e-09,-0.014239213837373801
19813,-9.750625174303862e-08,-9.750621326681577e-09,-0.014239311343625544
19814,-9.750623357556067e-08,-9.750625388430556e-09,-0.014239408849859119
19815,-9.750623199238152e-08,-9.750621010045745e-09,-0.014239506356091112
