i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
14950,-1.0012375801685151e-07,-1.0012374483154057e-08,-0.008916138035593515
14951,-1.0012374711964215e-07,-1.0012374940774369e-08,-0.008916238159340634
14952,-1.0012377124326678e-07,-1.0012379307878989e-08,-0.008916338283111877
14953,-1.0012376353499799e-07,-1.001237339912061e-08,-0.008916438406875412
14954,-1.0012373699961049e-07,-1.0012374000801486e-08,-0.008916538530612412
14955,-1.0012375821788604e-07,-1.001237764277572e-08,-0.00891663865437063
14956,-1.0012379623389553e-07,-1.0012381604003385e-08,-0.008916738778166863
14957,-1.001237896722148e-07,-1.0012376330439575e-08,-0.008916838901956535
14958,-1.0012376049026315e-07,-1.0012375767613053e-08,-0.008916939025717026
14959,-1.0012375828617807e-07,-1.001237588962256e-08,-0.008917039149475312
14960,-1.0012376304461008e-07,-1.0012376719299455e-08,-0.008917139273238357
14961,-1.0012376087471537e-07,-1.0012375455643619e-08,-0.00891723939699923
14962,-1.0012376264384972e-07,-1.0012377073126323e-08,-0.008917339520761874
14963,-1.0012378515757004e-07,-1.0012379958387683e-08,-0.008917439644547031
14964,-1.0012378495954088e-07,-1.0012377033520493e-08,-0.00891753976833199
14965,-1.001237726467714e-07,-1.0012377495833788e-08,-0.008917639892104636
14966,-1.0012376665601172e-07,-1.0012375835368553e-08,-0.008917740015871293
14967,-1.0012378877840721e-07,-1.0012381920312889e-08,-0.008917840139660071
14968,-1.0012379222919906e-07,-1.0012376525526926e-08,-0.0089179402634523
14969,-1.001237645396733e-07,-1.0012376382407731e-08,-0.00891804038721684
14970,-1.0012377437416201e-07,-1.0012378492424672e-08,-0.008918140510991214
14971,-1.0012380293766782e-07,-1.001238209510889e-08,-0.008918240634794152
14972,-1.0012379534833815e-07,-1.0012376974558737e-08,-0.0089183407585895
14973,-1.0012377889545368e-07,-1.0012378804532e-08,-0.008918440882368397
14974,-1.0012379056486606e-07,-1.0012379308441212e-08,-0.00891854100615896
14975,-1.0012381727409445e-07,-1.001238414637768e-08,-0.008918641129976234
14976,-1.0012383089736704e-07,-1.0012382033095728e-08,-0.008918741253807132
14977,-1.0012381177694188e-07,-1.001238032229265e-08,-0.008918841377618909
14978,-1.0012381175114595e-07,-1.0012382027936543e-08,-0.00891894150143066
14979,-1.0012382502149184e-07,-1.0012382976361825e-08,-0.008919041625255681
14980,-1.0012380517022388e-07,-1.0012378057682952e-08,-0.008919141749060852
14981,-1.0012378459603693e-07,-1.001237886152443e-08,-0.008919241872845448
14982,-1.001237880830473e-07,-1.001237875508503e-08,-0.008919341996633532
14983,-1.0012379581919807e-07,-1.0012380408754585e-08,-0.00891944212042935
14984,-1.0012379233606091e-07,-1.0012378058457599e-08,-0.008919542244221687
14985,-1.001237903980552e-07,-1.0012380021153441e-08,-0.008919642368012085
14986,-1.0012381355317754e-07,-1.0012382689482066e-08,-0.008919742491825637
14987,-1.0012383473340285e-07,-1.0012384257198503e-08,-0.00891984261566037
14988,-1.0012383806146723e-07,-1.0012383355094944e-08,-0.008919942739498431
14989,-1.001238236531297e-07,-1.0012381375530996e-08,-0.008920042863322085
14990,-1.0012381885651779e-07,-1.0012382395772564e-08,-0.008920142987140943
14991,-1.0012381916968329e-07,-1.0012381438164093e-08,-0.008920243110960112
14992,-1.0012379826593352e-07,-1.0012378215022611e-08,-0.008920343234758378
14993,-1.0012378724042972e-07,-1.0012379233063331e-08,-0.008920443358545619
14994,-1.0012380360742409e-07,-1.0012381488421486e-08,-0.008920543482349226
14995,-1.0012381629239429e-07,-1.0012381770057369e-08,-0.008920643606165518
14996,-1.001238156160087e-07,-1.001238135314437e-08,-0.008920743729981133
14997,-1.0012381378102143e-07,-1.0012381403059918e-08,-0.008920843853794914
14998,-1.0012382551148463e-07,-1.0012383699237007e-08,-0.008920943977620426
14999,-1.0012384192328768e-07,-1.0012384685420526e-08,-0.00892104410146235
15000,-1.0012383867891895e-07,-1.0012383050363266e-08,-0.008921144225301028
15001,-1.0012382944741857e-07,-1.001238283912045e-08,-0.008921244349130476
15002,-1.0012383796434233e-07,-1.0012384753748018e-08,-0.00892134447296844
15003,-1.0012385091400616e-07,-1.0012385429053216e-08,-0.008921444596819353
15004,-1.001238368903653e-07,-1.0012381949019845e-08,-0.008921544720656243
15005,-1.001238269362449e-07,-1.0012383438229137e-08,-0.008921644844483179
15006,-1.0012384236771847e-07,-1.0012385035314556e-08,-0.008921744968325547
15007,-1.0012385560943598e-07,-1.001238608657264e-08,-0.008921845092181156
15008,-1.0012383237872588e-07,-1.0012380389172533e-08,-0.008921945216013536
15009,-1.0012379888460727e-07,-1.0012379387748922e-08,-0.00892204533981242
15010,-1.0012380020753737e-07,-1.0012380653758554e-08,-0.008922145463612627
15011,-1.0012382832931829e-07,-1.0012385012105104e-08,-0.008922245587440956
15012,-1.0012384207855884e-07,-1.0012383403606665e-08,-0.008922345711283034
15013,-1.0012383946835561e-07,-1.0012384490064456e-08,-0.008922445835122502
15014,-1.0012384569453925e-07,-1.0012384648843393e-08,-0.008922545958968197
15015,-1.0012386424754121e-07,-1.0012388200664848e-08,-0.008922646082832445
15016,-1.0012385873525879e-07,-1.0012383546386911e-08,-0.00892274620669118
15017,-1.0012383519625715e-07,-1.001238349286452e-08,-0.008922846330526377
15018,-1.0012383313331308e-07,-1.0012383133798096e-08,-0.008922946454359511
15019,-1.0012385198576999e-07,-1.0012387263355902e-08,-0.008923046578211496
15020,-1.0012385921834931e-07,-1.0012384580313959e-08,-0.008923146702070716
15021,-1.0012385353883329e-07,-1.0012386127452696e-08,-0.008923246825924255
15022,-1.0012386082049018e-07,-1.0012386036645338e-08,-0.008923346949785076
15023,-1.0012386985417453e-07,-1.0012387934189569e-08,-0.00892344707365493
15024,-1.0012386699159837e-07,-1.0012385464130106e-08,-0.008923547197521923
15025,-1.001238499841271e-07,-1.0012384532695312e-08,-0.008923647321371906
15026,-1.0012384673478237e-07,-1.0012384814261162e-08,-0.00892374744521864
15027,-1.0012386540737016e-07,-1.001238826721287e-08,-0.008923847569084048
15028,-1.001238929536214e-07,-1.0012390323511409e-08,-0.008923947692977002
15029,-1.0012389060487928e-07,-1.001238779746445e-08,-0.008924047816867607
15030,-1.0012388070841724e-07,-1.0012388344219e-08,-0.008924147940748316
15031,-1.0012389472256825e-07,-1.001239060029465e-08,-0.008924248064643038
15032,-1.0012393649859263e-07,-1.0012396699423877e-08,-0.008924348188579538
15033,-1.0012398202481705e-07,-1.0012399705539537e-08,-0.008924448312561563
15034,-1.0012404000004494e-07,-1.001240829446945e-08,-0.008924548436601563
15035,-1.0012411831234283e-07,-1.0012415367999114e-08,-0.008924648560719875
15036,-1.0012422107242912e-07,-1.001242884648671e-08,-0.008924748684940947
15037,-1.0012431025667883e-07,-1.0012433204849058e-08,-0.008924848809251203
15038,-1.0012438131534282e-07,-1.0012443058219504e-08,-0.008924948933632519
15039,-1.0012449653107547e-07,-1.0012456247995594e-08,-0.00892504905812905
15040,-1.0012463723158745e-07,-1.0012471198321897e-08,-0.008925149182766282
15041,-1.0012475061389562e-07,-1.001247892445723e-08,-0.008925249307516895
15042,-1.001248456627347e-07,-1.001249020808971e-08,-0.008925349432362558
15043,-1.0012496468335094e-07,-1.0012502728580477e-08,-0.008925449557327242
15044,-1.0012507811523794e-07,-1.001251289446711e-08,-0.008925549682405358
15045,-1.0012516828449777e-07,-1.0012520762432444e-08,-0.008925649807573642
15046,-1.0012526188822929e-07,-1.0012531615213416e-08,-0.008925749932835531
15047,-1.0012538812855155e-07,-1.0012546010496893e-08,-0.00892585005822366
15048,-1.0012549459339478e-07,-1.0012552908182062e-08,-0.008925950183718253
15049,-1.001256072785952e-07,-1.0012568547536978e-08,-0.008926050309325532
15050,-1.0012576987000459e-07,-1.0012585426463942e-08,-0.008926150435095401
15051,-1.0012588416675126e-07,-1.0012591406886309e-08,-0.008926250560979569
15052,-1.001259577316087e-07,-1.0012600139435429e-08,-0.0089263506869373
15053,-1.001260705367556e-07,-1.0012613967915693e-08,-0.008926450813007837
15054,-1.0012619708656648e-07,-1.0012625449397603e-08,-0.008926550939204924
15055,-1.0012630190900679e-07,-1.0012634932403753e-08,-0.008926651065506833
15056,-1.001264298192052e-07,-1.0012651031437288e-08,-0.008926751191936652
15057,-1.0012657337672381e-07,-1.0012663643907474e-08,-0.008926851318510029
15058,-1.0012667258320296e-07,-1.0012670872733119e-08,-0.008926951445182612
15059,-1.00126754520527e-07,-1.0012680031372283e-08,-0.008927051571937133
15060,-1.0012687734912015e-07,-1.0012695438451744e-08,-0.008927151698814481
15061,-1.0012699426774784e-07,-1.0012703415097824e-08,-0.008927251825808748
15062,-1.0012708783227667e-07,-1.0012714151357508e-08,-0.008927351952896581
15063,-1.001272274201927e-07,-1.0012731332681031e-08,-0.008927452080124002
15064,-1.001273338707108e-07,-1.0012735441461128e-08,-0.008927552207457872
15065,-1.0012740609724504e-07,-1.001274577798788e-08,-0.00892765233486397
15066,-1.0012754451144415e-07,-1.0012763124300949e-08,-0.00892775246240848
15067,-1.0012767263126472e-07,-1.0012771401951996e-08,-0.00892785259008111
15068,-1.0012776543045741e-07,-1.0012781684139487e-08,-0.008927952717846542
15069,-1.0012789723741083e-07,-1.001279776334268e-08,-0.00892805284574378
15070,-1.0012801208723084e-07,-1.0012804654103486e-08,-0.008928152973755866
15071,-1.0012809952960706e-07,-1.0012815251817926e-08,-0.008928253101855396
15072,-1.0012822959954259e-07,-1.0012830668090592e-08,-0.008928353230084996
15073,-1.0012835786901836e-07,-1.0012840905713079e-08,-0.008928453358442865
15074,-1.0012845319664506e-07,-1.0012849733615932e-08,-0.008928553486896062
15075,-1.0012856852128623e-07,-1.0012863970641315e-08,-0.008928653615464584
15076,-1.001286888629564e-07,-1.0012873801949965e-08,-0.008928753744153447
15077,-1.0012878401157163e-07,-1.0012883000364357e-08,-0.008928853872937459
15078,-1.001289114122086e-07,-1.0012899282077363e-08,-0.008928954001848871
15079,-1.0012904775494974e-07,-1.0012910268912587e-08,-0.008929054130896626
15080,-1.0012915065590236e-07,-1.0012919862267883e-08,-0.008929154260047282
15081,-1.0012927723326401e-07,-1.0012935584384919e-08,-0.008929254389324515
15082,-1.0012940767926632e-07,-1.0012945951468345e-08,-0.008929354518732193
15083,-1.0012951202778874e-07,-1.0012956454089404e-08,-0.00892945464824422
15084,-1.0012965384551551e-07,-1.0012974315013697e-08,-0.008929554777898066
15085,-1.0012979801655033e-07,-1.0012985288296369e-08,-0.008929654907696084
15086,-1.0012989089062118e-07,-1.0012992889827867e-08,-0.008929755037586974
15087,-1.0013001010778445e-07,-1.0013009131729023e-08,-0.008929855167597082
15088,-1.0013014623966546e-07,-1.0013020116204066e-08,-0.008929955297743323
15089,-1.0013024442224832e-07,-1.0013028768245598e-08,-0.008930055427987745
15090,-1.0013036510953815e-07,-1.0013044253662031e-08,-0.008930155558352854
15091,-1.0013050893673824e-07,-1.0013057533685615e-08,-0.00893025568886179
15092,-1.0013061550797469e-07,-1.0013065567909322e-08,-0.008930355819477298
15093,-1.0013073009288128e-07,-1.0013080450666933e-08,-0.00893045595020739
15094,-1.0013086679744317e-07,-1.0013092908821699e-08,-0.008930556081074188
15095,-1.0013097328228794e-07,-1.0013101747635887e-08,-0.00893065621204747
15096,-1.001310928231215e-07,-1.0013116816988415e-08,-0.008930756343140294
15097,-1.0013125907554512e-07,-1.001313499812061e-08,-0.00893085647439937
15098,-1.0013137726471532e-07,-1.0013140454822456e-08,-0.008930956605776634
15099,-1.0013146186724603e-07,-1.0013151918626753e-08,-0.0089310567372385
15100,-1.0013161013141335e-07,-1.0013170107655917e-08,-0.008931156868848633
15101,-1.0013173662930836e-07,-1.0013177218205754e-08,-0.008931257000585262
15102,-1.001318364629809e-07,-1.0013190074390428e-08,-0.008931357132421726
15103,-1.0013199421399768e-07,-1.0013208768409108e-08,-0.008931457264415939
15104,-1.0013211533196515e-07,-1.0013214297983922e-08,-0.008931557396531271
15105,-1.0013219400135904e-07,-1.0013224502287888e-08,-0.008931657528725273
15106,-1.0013232541206341e-07,-1.0013240580124796e-08,-0.008931757661050685
15107,-1.0013243822380291e-07,-1.0013247064635787e-08,-0.008931857793488908
15108,-1.0013252963724137e-07,-1.0013258862812489e-08,-0.008931957926018546
15109,-1.0013266787913353e-07,-1.0013274713014216e-08,-0.008932058058686425
15110,-1.0013278946282333e-07,-1.001328317955045e-08,-0.008932158191475888
15111,-1.001328553812962e-07,-1.0013287896708791e-08,-0.008932258324331269
15112,-1.0013294277332549e-07,-1.0013300657956309e-08,-0.008932358457274041
15113,-1.0013305137765005e-07,-1.0013309617573703e-08,-0.00893245859032542
15114,-1.0013314208747243e-07,-1.001331879992078e-08,-0.008932558723467507
15115,-1.0013327485456416e-07,-1.0013336170992054e-08,-0.00893265885674236
15116,-1.0013340846195604e-07,-1.0013345521399155e-08,-0.008932758990150823
15117,-1.0013349172987852e-07,-1.0013352824576547e-08,-0.008932859123642552
15118,-1.0013362996200231e-07,-1.0013373167823917e-08,-0.008932959257272515
15119,-1.0013374874629302e-07,-1.001337658143469e-08,-0.00893305939102126
15120,-1.0013379566725286e-07,-1.0013382552015884e-08,-0.008933159524816927
15121,-1.0013390170559573e-07,-1.0013397789103265e-08,-0.008933259658718632
15122,-1.001339845119089e-07,-1.0013399113278512e-08,-0.008933359792703145
15123,-1.0013405285247576e-07,-1.0013411457216641e-08,-0.008933459926755998
15124,-1.0013417276055486e-07,-1.0013423094894331e-08,-0.008933560060928759
15125,-1.0013423768147978e-07,-1.0013424441401624e-08,-0.00893366019516644
15126,-1.0013431645350361e-07,-1.0013438849299099e-08,-0.008933760329482893
15127,-1.0013441786309132e-07,-1.0013444723319164e-08,-0.008933860463900756
15128,-1.0013449037708448e-07,-1.0013453352097732e-08,-0.008933960598391133
15129,-1.0013459597805134e-07,-1.0013465843512537e-08,-0.00893406073298711
15130,-1.0013465161382718e-07,-1.00134644792529e-08,-0.008934160867638725
15131,-1.0013471500068389e-07,-1.0013478520883879e-08,-0.008934261002353725
15132,-1.001347882451169e-07,-1.0013479128139499e-08,-0.008934361137141971
15133,-1.0013480950509752e-07,-1.0013482772880005e-08,-0.008934461271951476
15134,-1.00134871049743e-07,-1.0013491437068595e-08,-0.008934561406822526
15135,-1.0013492138912812e-07,-1.001349284075703e-08,-0.008934661541743915
15136,-1.0013501116942159e-07,-1.0013509393127287e-08,-0.008934761676755085
15137,-1.0013505762155877e-07,-1.0013502131184467e-08,-0.008934861811812706
15138,-1.0013508777124167e-07,-1.0013515423063867e-08,-0.008934961946900478
15139,-1.0013508924448961e-07,-1.0013502425834055e-08,-0.008935062081989723
15140,-1.0013502627486214e-07,-1.0013502829138373e-08,-0.008935162217015997
15141,-1.0013501889962086e-07,-1.0013500950785799e-08,-0.008935262352034897
15142,-1.0013504458779733e-07,-1.0013507966773668e-08,-0.008935362487079485
15143,-1.001351075595063e-07,-1.0013513545127593e-08,-0.008935462622187045
15144,-1.0013512512374427e-07,-1.001351147962126e-08,-0.008935562757312169
15145,-1.0013511819297006e-07,-1.0013512158972753e-08,-0.008935662892430363
15146,-1.001350940759179e-07,-1.0013506656210825e-08,-0.008935763027524439
15147,-1.0013508553885148e-07,-1.001351045155947e-08,-0.008935863162609978
15148,-1.0013506781709e-07,-1.0013503111858529e-08,-0.008935963297677795
15149,-1.0013509565723321e-07,-1.0013516019588116e-08,-0.008936063432773454
15150,-1.0013511173656226e-07,-1.0013506327724337e-08,-0.00893616356788519
15151,-1.001351295484108e-07,-1.0013519581957821e-08,-0.008936263703014738
15152,-1.0013511965369712e-07,-1.0013504348781606e-08,-0.008936363838134393
15153,-1.0013509337927452e-07,-1.00135143270733e-08,-0.008936463973227771
15154,-1.0013509542648158e-07,-1.0013504758223015e-08,-0.008936564108323199
15155,-1.0013508319391469e-07,-1.0013511880559923e-08,-0.008936664243406393
15156,-1.0013509298974908e-07,-1.0013506717389895e-08,-0.008936764378499383
15157,-1.0013507595059953e-07,-1.0013508472730013e-08,-0.008936864513575333
15158,-1.0013507946871591e-07,-1.0013507421013167e-08,-0.0089369646486548
15159,-1.0013505621066359e-07,-1.0013503821119552e-08,-0.00893706478371101
15160,-1.0013506562241258e-07,-1.0013509303362964e-08,-0.008937164918776634
15161,-1.0013505182226907e-07,-1.001350106109085e-08,-0.008937265053828455
15162,-1.0013507107119608e-07,-1.0013513153148366e-08,-0.008937365188899527
15163,-1.0013507223866547e-07,-1.0013501294584729e-08,-0.008937465323971766
15164,-1.0013505217274752e-07,-1.0013509139964772e-08,-0.008937565459023938
15165,-1.0013506279909602e-07,-1.0013503419854434e-08,-0.008937665594086737
15166,-1.0013505044101354e-07,-1.001350666834827e-08,-0.008937765729137178
15167,-1.0013507181446933e-07,-1.0013507694545592e-08,-0.008937865864208992
15168,-1.0013506369348976e-07,-1.0013505044152359e-08,-0.008937965999272686
15169,-1.0013504626549357e-07,-1.0013504208946354e-08,-0.008938066134318952
15170,-1.0013497603826198e-07,-1.0013490998706042e-08,-0.00893816626929499
15171,-1.0013491073359693e-07,-1.0013491148013346e-08,-0.008938266404205723
15172,-1.0013478996015817e-07,-1.001346684401829e-08,-0.008938366538995683
15173,-1.0013462866884908e-07,-1.0013458889751524e-08,-0.008938466673624352
15174,-1.0013453430732587e-07,-1.0013447971713651e-08,-0.008938566808158658
15175,-1.001344197388362e-07,-1.001343597605359e-08,-0.008938666942578397
15176,-1.0013435509219294e-07,-1.0013435042384997e-08,-0.00893876707693349
15177,-1.0013425609557941e-07,-1.0013416176730885e-08,-0.008938867211189585
15178,-1.0013412902980548e-07,-1.001340962923021e-08,-0.008938967345318615
15179,-1.0013402809894252e-07,-1.0013395990558296e-08,-0.008939067479346714
15180,-1.001339048456482e-07,-1.0013384978571344e-08,-0.008939167613251559
15181,-1.001338319480982e-07,-1.0013381411048295e-08,-0.008939267747083507
15182,-1.001336928382658e-07,-1.0013357156604866e-08,-0.008939367880776344
15183,-1.0013350138670701e-07,-1.0013343120736536e-08,-0.00893946801427773
15184,-1.0013340406433097e-07,-1.0013337692129658e-08,-0.008939568147681796
15185,-1.0013331221091369e-07,-1.0013324750053079e-08,-0.008939668280994007
15186,-1.0013319416800144e-07,-1.0013314083547213e-08,-0.008939768414188176
15187,-1.0013310084120219e-07,-1.0013306084693226e-08,-0.008939868547289016
15188,-1.0013296363089898e-07,-1.0013286641486567e-08,-0.008939968680252647
15189,-1.0013280697884652e-07,-1.0013274754282733e-08,-0.008940068813059626
15190,-1.0013270961875404e-07,-1.0013267169468075e-08,-0.008940168945769244
15191,-1.001326091193583e-07,-1.0013254654403583e-08,-0.008940269078378364
15192,-1.001324969399571e-07,-1.001324473358784e-08,-0.008940369210875303
15193,-1.0013240794091451e-07,-1.0013236854595063e-08,-0.008940469343283245
15194,-1.0013229979809396e-07,-1.0013223105023731e-08,-0.008940569475583042
15195,-1.0013216565887509e-07,-1.001321002675129e-08,-0.0089406696077487
15196,-1.0013206045607396e-07,-1.0013202064463504e-08,-0.008940769739809156
15197,-1.001319913774646e-07,-1.0013196211029414e-08,-0.008940869871800533
15198,-1.0013188127303369e-07,-1.0013180043577327e-08,-0.008940970003681806
15199,-1.001317566874974e-07,-1.0013171293922153e-08,-0.008941070135438494
15200,-1.001316815041241e-07,-1.001316500690267e-08,-0.008941170267119998
15201,-1.0013159159185041e-07,-1.0013153311467413e-08,-0.00894127039871159
15202,-1.0013144943587175e-07,-1.0013136575706937e-08,-0.008941370530161025
15203,-1.0013130462032879e-07,-1.001312434835882e-08,-0.008941470661465646
15204,-1.0013120141746326e-07,-1.0013115935133832e-08,-0.008941570792667063
15205,-1.0013109410226505e-07,-1.0013102885319178e-08,-0.008941670923761165
15206,-1.0013097626217542e-07,-1.0013092367115904e-08,-0.008941771054737428
15207,-1.0013085988984411e-07,-1.0013079610852921e-08,-0.008941871185597318
15208,-1.0013074417680893e-07,-1.0013069224508863e-08,-0.008941971316341495
15209,-1.0013062974115813e-07,-1.0013056723722764e-08,-0.008942071446971235
15210,-1.0013051331825092e-07,-1.0013045939927422e-08,-0.008942171577484554
15211,-1.0013041307893818e-07,-1.0013036675860211e-08,-0.008942271707897633
15212,-1.001303305197655e-07,-1.0013029428092891e-08,-0.008942371838228153
15213,-1.0013022471377685e-07,-1.0013015514662481e-08,-0.008942471968452867
15214,-1.0013009798442401e-07,-1.0013004082222322e-08,-0.00894257209855085
15215,-1.0012998799146619e-07,-1.0012993516070916e-08,-0.008942672228538843
15216,-1.0012988782344665e-07,-1.0012984048618414e-08,-0.008942772358426667
15217,-1.0012979218421479e-07,-1.0012974388224543e-08,-0.00894287248821885
15218,-1.0012967515313522e-07,-1.0012960642402498e-08,-0.008942972617894004
15219,-1.0012955255638214e-07,-1.0012949868873927e-08,-0.00894307274744656
15220,-1.0012945380089044e-07,-1.001294089130416e-08,-0.00894317287690036
15221,-1.0012934914012068e-07,-1.0012928936719977e-08,-0.0089432730062495
15222,-1.0012921614997872e-07,-1.001291429327577e-08,-0.00894337313546565
15223,-1.0012907972809097e-07,-1.0012901652342423e-08,-0.008943473264545379
15224,-1.0012898151366474e-07,-1.0012894650390524e-08,-0.008943573393526893
15225,-1.0012890083344417e-07,-1.001288551629831e-08,-0.008943673522427727
15226,-1.0012882873438545e-07,-1.0012880230578778e-08,-0.00894377365125646
15227,-1.0012875593987927e-07,-1.0012870957397077e-08,-0.0089438737800124
15228,-1.0012863922470622e-07,-1.001285688754417e-08,-0.008943973908651625
15229,-1.0012850884395094e-07,-1.0012844881246019e-08,-0.008944074037160469
15230,-1.00128397151975e-07,-1.0012834549148981e-08,-0.00894417416555762
15231,-1.0012830358992843e-07,-1.0012826168836704e-08,-0.00894427429386121
15232,-1.0012823265550882e-07,-1.001282036226506e-08,-0.008944374422093865
15233,-1.001281416576219e-07,-1.0012807969259322e-08,-0.008944474550235523
15234,-1.0012802655545812e-07,-1.00127973418323e-08,-0.008944574678262079
15235,-1.0012792580897655e-07,-1.001278781996301e-08,-0.008944674806187887
15236,-1.0012783824443248e-07,-1.0012779828923488e-08,-0.008944774934026132
15237,-1.0012775894923494e-07,-1.0012771960923503e-08,-0.00894487506178508
15238,-1.001276756047198e-07,-1.0012763160020456e-08,-0.008944975189460684
15239,-1.0012756401084095e-07,-1.0012749642147734e-08,-0.008945075317024695
15240,-1.0012743701174622e-07,-1.0012737760201511e-08,-0.008945175444461707
15241,-1.0012732639833397e-07,-1.0012727519465286e-08,-0.008945275571788106
15242,-1.0012722495366849e-07,-1.0012717471268413e-08,-0.00894537569901306
15243,-1.0012712156672752e-07,-1.001270684207709e-08,-0.008945475826134626
15244,-1.0012700961674228e-07,-1.0012695081271366e-08,-0.008945575953144243
15245,-1.0012689816695785e-07,-1.0012684552120207e-08,-0.00894567608004241
15246,-1.0012681402771796e-07,-1.0012678253423382e-08,-0.008945776206856437
15247,-1.0012675814400935e-07,-1.001267337537849e-08,-0.00894587633361458
15248,-1.0012670358016004e-07,-1.001266734065352e-08,-0.00894597646031816
15249,-1.0012665106511396e-07,-1.0012662872369274e-08,-0.008946076586969226
15250,-1.0012659953576873e-07,-1.0012657034784472e-08,-0.008946176713568761
15251,-1.0012653468678156e-07,-1.0012649902571843e-08,-0.008946276840103448
15252,-1.001264754427497e-07,-1.0012645185978097e-08,-0.00894637696657889
15253,-1.0012641949241968e-07,-1.0012638712505838e-08,-0.008946477092998383
15254,-1.0012635689640253e-07,-1.0012632666774667e-08,-0.00894657721935528
15255,-1.0012629690077798e-07,-1.001262671338093e-08,-0.00894667734565218
15256,-1.0012624037073399e-07,-1.0012621360765867e-08,-0.00894677747189255
15257,-1.0012617949688674e-07,-1.0012614538611482e-08,-0.008946877598072047
15258,-1.0012610357098477e-07,-1.0012606175585473e-08,-0.008946977724175619
15259,-1.0012602836226538e-07,-1.0012599496867604e-08,-0.008947077850203981
15260,-1.0012595724385026e-07,-1.0012591951902447e-08,-0.008947177976161225
15261,-1.0012590124638255e-07,-1.0012588297374063e-08,-0.008947278102062473
15262,-1.0012587118040996e-07,-1.0012585938707929e-08,-0.008947378227933653
15263,-1.0012583291258531e-07,-1.0012580643809132e-08,-0.008947478353766566
15264,-1.0012578735407957e-07,-1.0012576827006781e-08,-0.00894757847955392
15265,-1.0012573797239464e-07,-1.0012570767472145e-08,-0.008947678605291894
15266,-1.0012568252828552e-07,-1.0012565738184956e-08,-0.008947778730974422
15267,-1.0012561998125755e-07,-1.0012558258066557e-08,-0.008947878856594402
15268,-1.0012555734629306e-07,-1.0012553211192056e-08,-0.00894797898215175
15269,-1.0012551030030001e-07,-1.0012548848867945e-08,-0.008948079107662049
15270,-1.0012546669617633e-07,-1.001254449036732e-08,-0.008948179233128744
15271,-1.001254197409271e-07,-1.0012539457818104e-08,-0.008948279358548486
15272,-1.0012536455181264e-07,-1.0012533452544425e-08,-0.008948379483913037
15273,-1.0012531790008445e-07,-1.0012530127472466e-08,-0.008948479609230937
15274,-1.0012527148165015e-07,-1.0012524168857564e-08,-0.008948579734502419
15275,-1.0012522253159236e-07,-1.001252033746091e-08,-0.00894867985972495
15276,-1.0012518076613035e-07,-1.001251581576516e-08,-0.008948779984905716
15277,-1.001251288937544e-07,-1.0012509962985723e-08,-0.008948880110034611
15278,-1.0012507274323111e-07,-1.0012504585660497e-08,-0.008948980235107354
15279,-1.0012500721340336e-07,-1.0012496857020177e-08,-0.008949080360114568
15280,-1.0012493059112815e-07,-1.0012489261205454e-08,-0.00894918048504516
15281,-1.0012486383837914e-07,-1.0012483506470375e-08,-0.008949280609908999
15282,-1.0012481372581856e-07,-1.001247923869334e-08,-0.008949380734722725
15283,-1.0012477670299514e-07,-1.0012476101905685e-08,-0.008949480859499427
15284,-1.0012472351349295e-07,-1.0012468600792907e-08,-0.008949580984222941
15285,-1.0012464634274631e-07,-1.001246066775636e-08,-0.008949681108869284
15286,-1.0012456693036147e-07,-1.0012452718315935e-08,-0.008949781233436215
15287,-1.0012449684485683e-07,-1.0012446650655431e-08,-0.00894988135793306
15288,-1.0012444193972732e-07,-1.001244173729003e-08,-0.008949981482375
15289,-1.001243994671609e-07,-1.0012438156142149e-08,-0.008950081606774468
15290,-1.0012435459410128e-07,-1.0012432762678105e-08,-0.008950181731129062
15291,-1.0012429335129821e-07,-1.0012425907581536e-08,-0.008950281855422413
15292,-1.0012422536586936e-07,-1.0012419165592336e-08,-0.008950381979647778
15293,-1.0012416808251945e-07,-1.0012414450911553e-08,-0.008950482103815861
15294,-1.0012410552509096e-07,-1.0012406654106636e-08,-0.008950582227921387
15295,-1.0012404319874502e-07,-1.0012401985642368e-08,-0.008950682351964586
15296,-1.0012399432852785e-07,-1.0012396880063203e-08,-0.008950782475958914
15297,-1.0012393701660084e-07,-1.0012390523256966e-08,-0.00895088259989593
15298,-1.0012387237487374e-07,-1.0012383951717783e-08,-0.008950982723768305
15299,-1.001238148159872e-07,-1.0012379011479656e-08,-0.00895108284758312
15300,-1.0012376092311685e-07,-1.0012373173143714e-08,-0.008951182971344044
15301,-1.0012369788594354e-07,-1.0012366404044994e-08,-0.00895128309504193
15302,-1.0012363670187054e-07,-1.001236093632911e-08,-0.008951383218678633
15303,-1.0012358960708446e-07,-1.001235698508778e-08,-0.00895148334226824
15304,-1.0012353218213833e-07,-1.0012349451339884e-08,-0.008951583465800422
15305,-1.0012347369194734e-07,-1.0012345287049582e-08,-0.008951683589274114
15306,-1.0012345224435659e-07,-1.0012345161821737e-08,-0.008951783712726358
15307,-1.00123481414326e-07,-1.0012351121043462e-08,-0.008951883836207772
15308,-1.0012354228569046e-07,-1.001235733609463e-08,-0.008951983959750057
15309,-1.0012356587698386e-07,-1.0012355839302143e-08,-0.008952084083315935
15310,-1.0012356612178821e-07,-1.00123573850555e-08,-0.008952184206882057
