i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
26829,-9.900874164881491e-08,-9.90087102725263e-09,-0.02555955644831633
26830,-9.900868509284523e-08,-9.900865991316414e-09,-0.025559655457001423
26831,-9.900863092132435e-08,-9.900860192948455e-09,-0.025559754465632346
26832,-9.90085635990302e-08,-9.900852526857586e-09,-0.025559853474195943
26833,-9.900847669656035e-08,-9.900842812454485e-09,-0.02555995248267264
26834,-9.900837684564047e-08,-9.90083255667361e-09,-0.025560051491049483
26835,-9.900826830742603e-08,-9.900821104811595e-09,-0.02556015049931779
26836,-9.900813512456581e-08,-9.900805920101566e-09,-0.025560249507452913
26837,-9.900796814658474e-08,-9.900787709215383e-09,-0.02556034851542106
26838,-9.900780181604724e-08,-9.900772653994065e-09,-0.025560447523222875
26839,-9.900765562950106e-08,-9.900758471906148e-09,-0.025560546530878504
26840,-9.900750488819653e-08,-9.900742505733158e-09,-0.025560645538383393
26841,-9.900734258847937e-08,-9.900726011962715e-09,-0.02556074454572598
26842,-9.900717365451861e-08,-9.900708718941009e-09,-0.025560843552899636
26843,-9.900700813384313e-08,-9.900692907827615e-09,-0.02556094255990777
26844,-9.900686572257688e-08,-9.900680236687764e-09,-0.025561041566773492
26845,-9.900673807227488e-08,-9.900667377767212e-09,-0.025561140573511564
26846,-9.900660298177672e-08,-9.90065321858813e-09,-0.025561239580114546
26847,-9.900645901039421e-08,-9.900638583490709e-09,-0.025561338586573557
26848,-9.900633534236093e-08,-9.900628484981477e-09,-0.0255614375929089
26849,-9.900625279634546e-08,-9.900622074287614e-09,-0.025561536599161695
26850,-9.900618625337387e-08,-9.900615176387162e-09,-0.025561635605347948
26851,-9.900612228173961e-08,-9.90060927996076e-09,-0.02556173461147023
26852,-9.900606284229689e-08,-9.900603288498617e-09,-0.025561833617533072
26853,-9.900600962788551e-08,-9.900598637078485e-09,-0.0255619326235427
26854,-9.900598331912886e-08,-9.900598026747285e-09,-0.025562031629526017
26855,-9.900597362143223e-08,-9.900596697539162e-09,-0.025562130635499638
26856,-9.900595219489216e-08,-9.90059374143927e-09,-0.02556222964145183
26857,-9.900591986182413e-08,-9.900590230925559e-09,-0.025562328647371693
26858,-9.900588541187222e-08,-9.900586851448885e-09,-0.025562427653257103
26859,-9.900585172694167e-08,-9.90058349393945e-09,-0.02556252665910883
26860,-9.900581293407385e-08,-9.900579092875318e-09,-0.025562625664921762
26861,-9.900576805214577e-08,-9.900574517553838e-09,-0.025562724670689815
26862,-9.900572052150086e-08,-9.900569586746334e-09,-0.025562823676410336
26863,-9.900567227247494e-08,-9.900564867748655e-09,-0.025562922682082607
26864,-9.900562058277442e-08,-9.900559248806228e-09,-0.02556302168770319
26865,-9.900555844517957e-08,-9.900552440229686e-09,-0.025563120693261637
26866,-9.900548518588174e-08,-9.900544596946662e-09,-0.025563219698746822
26867,-9.900540969301514e-08,-9.900537341656368e-09,-0.025563318704156516
26868,-9.90053345588827e-08,-9.900529570120171e-09,-0.025563417709491075
26869,-9.900525632310528e-08,-9.900521694500885e-09,-0.025563516714747398
26870,-9.900516886303236e-08,-9.900512078105588e-09,-0.02556361571991626
26871,-9.900507462126315e-08,-9.900502846147042e-09,-0.02556371472499088
26872,-9.900498375895469e-08,-9.900493905643894e-09,-0.02556381372997464
26873,-9.900490014576647e-08,-9.900486123509397e-09,-0.025563912734874787
26874,-9.900481897615229e-08,-9.900477671721062e-09,-0.025564011739693762
26875,-9.900473444170724e-08,-9.90046921662039e-09,-0.025564110744428204
26876,-9.900464501019677e-08,-9.900459785418965e-09,-0.025564209749073214
26877,-9.900454862216199e-08,-9.900449939013431e-09,-0.025564308753621836
26878,-9.900445861415836e-08,-9.90044178381824e-09,-0.02556440775808045
26879,-9.900437846637293e-08,-9.900433909456347e-09,-0.025564506762458916
26880,-9.900429281676209e-08,-9.900424653896069e-09,-0.025564605766751732
26881,-9.90041950860177e-08,-9.900414363307471e-09,-0.025564704770946817
26882,-9.900410040098743e-08,-9.900405716890014e-09,-0.025564803775047218
26883,-9.900402254774915e-08,-9.900398792659815e-09,-0.025564902779069764
26884,-9.900394510739694e-08,-9.900390228819571e-09,-0.025565001783014872
26885,-9.900386394915836e-08,-9.9003825610121e-09,-0.025565100786878823
26886,-9.900380018565696e-08,-9.900377476119291e-09,-0.02556519979067901
26887,-9.900375704182118e-08,-9.900373932244946e-09,-0.025565298794436052
26888,-9.90037131447705e-08,-9.900368696709154e-09,-0.025565397798149196
26889,-9.900365282175347e-08,-9.900361867641544e-09,-0.025565496801802017
26890,-9.90035898875747e-08,-9.900356109873397e-09,-0.025565595805391906
26891,-9.900354158580102e-08,-9.900352207286808e-09,-0.025565694808933493
26892,-9.900350479004664e-08,-9.90034875072252e-09,-0.025565793812438283
26893,-9.900346633664137e-08,-9.900344516605755e-09,-0.02556589281590462
26894,-9.90034251695297e-08,-9.900340517300185e-09,-0.02556599181932979
26895,-9.900338642933362e-08,-9.90033676856654e-09,-0.02556609082271622
26896,-9.900334293919929e-08,-9.900331819273319e-09,-0.02556618982605916
26897,-9.90032932629139e-08,-9.900326833309462e-09,-0.025566288829352423
26898,-9.90032479286117e-08,-9.900322752412876e-09,-0.025566387832600353
26899,-9.900320762398695e-08,-9.900318772384512e-09,-0.025566486835807978
26900,-9.90031681199138e-08,-9.900314851598248e-09,-0.025566585838976096
26901,-9.900312868138781e-08,-9.900310884679314e-09,-0.025566684842104778
26902,-9.900308145620417e-08,-9.900305406561522e-09,-0.025566783845186233
26903,-9.900302678582692e-08,-9.900299950603863e-09,-0.02556688284821302
26904,-9.900297718870909e-08,-9.900295487137956e-09,-0.025566981851190208
26905,-9.900293232944803e-08,-9.90029097875165e-09,-0.025567080854122536
26906,-9.900288846246598e-08,-9.900286713741544e-09,-0.025567179857011
26907,-9.900284356021861e-08,-9.900281998302179e-09,-0.025567278859854558
26908,-9.900279636135576e-08,-9.900277273968974e-09,-0.025567377862650918
26909,-9.900275215388651e-08,-9.900273156808326e-09,-0.02556747686540307
26910,-9.90027077572258e-08,-9.900268394636833e-09,-0.02556757586811083
26911,-9.900265498777067e-08,-9.900262602917298e-09,-0.025567674870765816
26912,-9.900260241696437e-08,-9.900257880475577e-09,-0.025567773873368234
26913,-9.900255735417284e-08,-9.900253590358989e-09,-0.025567872875925587
26914,-9.900250995617688e-08,-9.900248400876387e-09,-0.025567971878435545
26915,-9.900246015194996e-08,-9.900243629513602e-09,-0.0255680708808957
26916,-9.900240514218753e-08,-9.900237398923906e-09,-0.02556816988330084
26917,-9.900234515040363e-08,-9.900231631156819e-09,-0.025568268885645992
26918,-9.900228566844999e-08,-9.900225502533181e-09,-0.02556836788793166
26919,-9.900223413031029e-08,-9.900221323528877e-09,-0.02556846689016579
26920,-9.900220421449831e-08,-9.900219519370785e-09,-0.025568565892370006
26921,-9.900218314547564e-08,-9.900217109724343e-09,-0.02556866489455315
26922,-9.900215662570811e-08,-9.900214215417278e-09,-0.025568763896709777
26923,-9.900212312535545e-08,-9.90021040965381e-09,-0.0255688628988329
26924,-9.900208074646928e-08,-9.900205739640049e-09,-0.025568961900913647
26925,-9.900204084022133e-08,-9.900202428404219e-09,-0.025569060902954487
26926,-9.900200308015213e-08,-9.900198187626208e-09,-0.025569159904957568
26927,-9.900196007600709e-08,-9.900193827575209e-09,-0.025569258906917643
26928,-9.90019147360098e-08,-9.900189119626753e-09,-0.02556935790883238
26929,-9.900187724647571e-08,-9.90018632966839e-09,-0.025569456910709623
26930,-9.900185486434445e-08,-9.9001846432005e-09,-0.025569555912564487
26931,-9.900183657871324e-08,-9.900182672542148e-09,-0.025569654914401066
26932,-9.900182035874602e-08,-9.900181399207056e-09,-0.025569753916221426
26933,-9.900179200961789e-08,-9.900177002716525e-09,-0.025569852918013437
26934,-9.900174225732057e-08,-9.90017144874759e-09,-0.025569951919755696
26935,-9.900169331115767e-08,-9.900167213483947e-09,-0.025570050921449008
26936,-9.900165702396472e-08,-9.900164191308999e-09,-0.025570149923106033
26937,-9.900164251267827e-08,-9.900164311226656e-09,-0.025570248924748545
26938,-9.900165046281317e-08,-9.900165781335979e-09,-0.02557034792639901
26939,-9.900167218679266e-08,-9.900168656022552e-09,-0.025570446928071196
26940,-9.900169831453284e-08,-9.900171006884015e-09,-0.02557054592976951
26941,-9.900171103049632e-08,-9.90017119921525e-09,-0.025570644931480542
26942,-9.900171474122368e-08,-9.900171749029487e-09,-0.025570743933195285
26943,-9.900172667266812e-08,-9.900173585504135e-09,-0.02557084293492196
26944,-9.900174714466601e-08,-9.900175843429069e-09,-0.025570941936669103
26945,-9.900175907269817e-08,-9.900175971110562e-09,-0.025571040938428175
26946,-9.900175610353217e-08,-9.90017524959587e-09,-0.025571139940184277
26947,-9.900175750698119e-08,-9.900176251800369e-09,-0.025571238941941785
26948,-9.900175888886879e-08,-9.900175525973388e-09,-0.025571337943700673
26949,-9.90017476235281e-08,-9.900173998732232e-09,-0.025571436945448296
26950,-9.900173685651093e-08,-9.900173372569955e-09,-0.025571535947185153
26951,-9.900173938851776e-08,-9.900174505133596e-09,-0.025571634948924542
26952,-9.900173949840955e-08,-9.900173394548314e-09,-0.02557173395066404
26953,-9.900172026640567e-08,-9.900170658732819e-09,-0.025571832952384306
26954,-9.900170224887106e-08,-9.900169791041395e-09,-0.025571931954086555
26955,-9.900170239348956e-08,-9.900170687656517e-09,-0.02557203095578895
26956,-9.900172282352042e-08,-9.900173877047568e-09,-0.025572129957511774
26957,-9.900174185189708e-08,-9.900174493331846e-09,-0.025572228959253627
26958,-9.900174377128158e-08,-9.900174260924471e-09,-0.0255723279609974
26959,-9.900173523590515e-08,-9.900172786256563e-09,-0.025572426962732635
26960,-9.90017224055302e-08,-9.900171694849478e-09,-0.025572525964455042
26961,-9.900171047123345e-08,-9.900170399397213e-09,-0.025572624966165514
26962,-9.90017054639069e-08,-9.900170693384167e-09,-0.02557272396787098
26963,-9.900170442033514e-08,-9.900170190682862e-09,-0.0255728229695754
26964,-9.900169841223264e-08,-9.900169491763667e-09,-0.025572921971273813
26965,-9.900169426774209e-08,-9.90016936178475e-09,-0.02557302097296808
26966,-9.90016936552289e-08,-9.900169369261032e-09,-0.025573119974661735
26967,-9.90016954866738e-08,-9.900169728073728e-09,-0.025573218976357222
26968,-9.900169974679017e-08,-9.900170221284304e-09,-0.02557331797805697
26969,-9.900170832041147e-08,-9.900171442797988e-09,-0.02557341697976529
26970,-9.900171407934172e-08,-9.900171373070355e-09,-0.02557351598147937
26971,-9.900171439169007e-08,-9.900171505267658e-09,-0.025573614983193764
26972,-9.900171329014756e-08,-9.900171152761854e-09,-0.025573713984907053
26973,-9.900170958953367e-08,-9.900170765144881e-09,-0.025573812986616644
26974,-9.900170385295192e-08,-9.900170005445501e-09,-0.025573911988320496
26975,-9.900170167801226e-08,-9.900170330156951e-09,-0.025574010990022173
26976,-9.900169838820434e-08,-9.900169347483916e-09,-0.02557410999172056
26977,-9.90016962881361e-08,-9.900169910143303e-09,-0.02557420899341685
26978,-9.900170017311583e-08,-9.900170124479862e-09,-0.025574307995117024
26979,-9.900169906645277e-08,-9.900169688810692e-09,-0.025574406996816092
26980,-9.900169723234033e-08,-9.900169757657374e-09,-0.025574505998513325
26981,-9.900169856484543e-08,-9.900169955311712e-09,-0.02557460500021189
26982,-9.900170318944515e-08,-9.900170682577317e-09,-0.02557470400191508
26983,-9.900170597237191e-08,-9.900170511897063e-09,-0.02557480300362105
26984,-9.900170883808757e-08,-9.90017125572045e-09,-0.02557490200532989
26985,-9.900170616205131e-08,-9.900169976689813e-09,-0.025575001007036052
26986,-9.900170259853346e-08,-9.900170543016878e-09,-0.025575100008738652
26987,-9.900170505470282e-08,-9.900170467923685e-09,-0.025575199010443708
26988,-9.900170856286856e-08,-9.900171244650024e-09,-0.025575298012152272
26989,-9.900170987739779e-08,-9.900170730829533e-09,-0.02557539701386215
26990,-9.900170564866812e-08,-9.900170398904089e-09,-0.0255754960155678
26991,-9.900170295449657e-08,-9.900170191995225e-09,-0.025575595017270754
26992,-9.900170065913176e-08,-9.900169939831128e-09,-0.025575694018971414
26993,-9.900170076993892e-08,-9.900170214156656e-09,-0.025575793020672186
26994,-9.900170096403762e-08,-9.90016997865087e-09,-0.02557589202237315
26995,-9.900170505813149e-08,-9.900171032975432e-09,-0.02557599102407821
26996,-9.900170550193877e-08,-9.900170067412325e-09,-0.02557609002578371
26997,-9.900170044749034e-08,-9.900170022085743e-09,-0.02557618902748416
26998,-9.900169760815536e-08,-9.90016949954533e-09,-0.025576288029181767
26999,-9.900169493385465e-08,-9.9001694872256e-09,-0.0255763870308767
27000,-9.90017015342313e-08,-9.90017081962066e-09,-0.025576486032578234
27001,-9.900171309680059e-08,-9.900171799739457e-09,-0.025576585034291333
27002,-9.900172350170257e-08,-9.900172900601059e-09,-0.025576684036014836
27003,-9.900172071176526e-08,-9.900171241751992e-09,-0.025576783037735546
27004,-9.900171231731174e-08,-9.900171221710355e-09,-0.025576882039447864
27005,-9.900171113003979e-08,-9.900171004297605e-09,-0.025576981041158995
27006,-9.900170456919737e-08,-9.900169909541868e-09,-0.025577080042863565
27007,-9.900170142536963e-08,-9.900170375532058e-09,-0.02557717904456499
27008,-9.90017064704909e-08,-9.900170918566123e-09,-0.02557727804627146
27009,-9.900171439992304e-08,-9.900171961418486e-09,-0.02557737704798586
27010,-9.900171173217468e-08,-9.900170385016448e-09,-0.02557747604969759
27011,-9.900170379899748e-08,-9.900170374783049e-09,-0.025577575051401392
27012,-9.900170733706146e-08,-9.900171092629246e-09,-0.025577674053108727
27013,-9.900171532384063e-08,-9.900171972138879e-09,-0.02557777305482405
27014,-9.900172728691408e-08,-9.900173485243935e-09,-0.025577872056551338
27015,-9.900173252360687e-08,-9.900173019477438e-09,-0.025577971058283862
27016,-9.900172311219292e-08,-9.900171602961144e-09,-0.025578070060006973
27017,-9.900171759046089e-08,-9.900171915131034e-09,-0.025578169061724564
27018,-9.900172967493087e-08,-9.90017401985514e-09,-0.02557826806345424
27019,-9.900175866894829e-08,-9.900177713934519e-09,-0.02557836706521291
27020,-9.9001779821282e-08,-9.90017825032188e-09,-0.025578466066992732
27021,-9.900177510117624e-08,-9.90017676991337e-09,-0.025578565068767833
27022,-9.900176942202706e-08,-9.900177114492043e-09,-0.025578664070537254
27023,-9.900177584345861e-08,-9.90017805419968e-09,-0.025578763072313097
27024,-9.9001789145298e-08,-9.900179774859919e-09,-0.025578862074102243
27025,-9.90017895864904e-08,-9.900178142438159e-09,-0.02557896107589183
27026,-9.900177750208356e-08,-9.900177357978553e-09,-0.02557906007766933
27027,-9.900178291425755e-08,-9.900179224872959e-09,-0.025579159079452244
27028,-9.900180081138712e-08,-9.900180937404468e-09,-0.025579258081253057
27029,-9.900181561808919e-08,-9.900182186213369e-09,-0.025579357083068674
27030,-9.900182230690412e-08,-9.900182275167455e-09,-0.02557945608489098
27031,-9.900182586880236e-08,-9.900182898593017e-09,-0.02557955508671685
27032,-9.900184574235838e-08,-9.900186249878661e-09,-0.02557965408856259
27033,-9.900185984442515e-08,-9.90018571900637e-09,-0.025579753090422437
27034,-9.900184428470113e-08,-9.900183137933857e-09,-0.025579852092266722
27035,-9.900183111431365e-08,-9.900183084928872e-09,-0.025579951094097837
27036,-9.90018306700225e-08,-9.90018304907563e-09,-0.025580050095928508
27037,-9.9001835884643e-08,-9.90018412785297e-09,-0.025580149097764394
27038,-9.900184665484195e-08,-9.900185203115422e-09,-0.02558024809961105
27039,-9.90018636013533e-08,-9.900187517155236e-09,-0.02558034710147465
27040,-9.900188277906947e-08,-9.900189038658657e-09,-0.02558044610335743
27041,-9.90018858288623e-08,-9.900188127113804e-09,-0.025580545105243258
27042,-9.900187723645214e-08,-9.900187320176625e-09,-0.025580644107120496
27043,-9.90018688590858e-08,-9.900186451640536e-09,-0.025580743108989355
27044,-9.900186976883415e-08,-9.900187502126294e-09,-0.025580842110859123
27045,-9.900188270753591e-08,-9.90018903938089e-09,-0.025580941112741833
27046,-9.90018992315638e-08,-9.90019080693187e-09,-0.025581040114641063
27047,-9.900190291547256e-08,-9.900189776162644e-09,-0.02558113911654398
27048,-9.900188065008557e-08,-9.900186353854471e-09,-0.02558123811842463
27049,-9.900186515385782e-08,-9.900186676917094e-09,-0.025581337120289784
27050,-9.900188078350962e-08,-9.900189479784831e-09,-0.025581436122170568
27051,-9.900189776421967e-08,-9.900190073059103e-09,-0.02558153512406833
27052,-9.900190017542358e-08,-9.900189962025612e-09,-0.025581634125968505
27053,-9.900189246850964e-08,-9.900188531676316e-09,-0.025581733127860974
27054,-9.900187961474047e-08,-9.90018739127178e-09,-0.02558183212974059
27055,-9.900188048376167e-08,-9.900188705480555e-09,-0.025581931131621074
27056,-9.900189299523198e-08,-9.90018989356584e-09,-0.02558203013351407
27057,-9.90019097850301e-08,-9.900192063440176e-09,-0.025582129135423855
27058,-9.900192531721082e-08,-9.900193000001988e-09,-0.025582228137349172
27059,-9.900191990511938e-08,-9.90019098102189e-09,-0.025582327139269077
27060,-9.900190002139266e-08,-9.900189023256643e-09,-0.0255824261411691
27061,-9.900188814443391e-08,-9.900188605630137e-09,-0.025582525143057245
27062,-9.900188226722554e-08,-9.900187847814971e-09,-0.025582624144939514
27063,-9.900187556243803e-08,-9.900187264672633e-09,-0.025582723146815076
27064,-9.900186599465241e-08,-9.90018593425785e-09,-0.02558282214868107
27065,-9.900186368864031e-08,-9.900186803470214e-09,-0.02558292115054476
27066,-9.90018781918855e-08,-9.900188834906886e-09,-0.02558302015242295
27067,-9.900188524583793e-08,-9.9001882142607e-09,-0.025583119154308196
27068,-9.900187971874622e-08,-9.900187729488543e-09,-0.025583218156187915
27069,-9.900188401629383e-08,-9.900189073770222e-09,-0.025583317158071932
27070,-9.900189274505159e-08,-9.900189475240096e-09,-0.025583416159964678
27071,-9.900189566806723e-08,-9.90018965837335e-09,-0.025583515161860346
27072,-9.900189455225503e-08,-9.900189252077657e-09,-0.0255836141637549
27073,-9.90019024911459e-08,-9.900191246151526e-09,-0.02558371316565739
27074,-9.900192097906747e-08,-9.900192949661965e-09,-0.025583812167578372
27075,-9.90019214215408e-08,-9.900191334646193e-09,-0.025583911169499794
27076,-9.900190152362236e-08,-9.900188970078277e-09,-0.025584010171401318
27077,-9.900189023299867e-08,-9.900189076521461e-09,-0.025584109173291552
27078,-9.900190633721735e-08,-9.90019219092201e-09,-0.025584208175197888
27079,-9.90019357509111e-08,-9.90019495926021e-09,-0.025584307177133638
27080,-9.90019464856309e-08,-9.90019433786597e-09,-0.025584406179080123
27081,-9.900193219463505e-08,-9.900192101061039e-09,-0.025584505181012317
27082,-9.900190628773082e-08,-9.900189156485127e-09,-0.025584604182918604
27083,-9.90018948527979e-08,-9.900189814074454e-09,-0.025584703184813457
27084,-9.900190664702693e-08,-9.900191515330935e-09,-0.025584802186720105
27085,-9.900192192772527e-08,-9.900192870214119e-09,-0.025584901188642033
27086,-9.900192945712376e-08,-9.900193021210633e-09,-0.02558500019057149
27087,-9.900192287282782e-08,-9.900191553354932e-09,-0.02558509919249436
27088,-9.90019175551504e-08,-9.900191957675148e-09,-0.025585198194411917
27089,-9.900193266629191e-08,-9.900194575583235e-09,-0.025585297196344583
27090,-9.900195623100303e-08,-9.900196670617371e-09,-0.025585396198300813
27091,-9.900195669705933e-08,-9.900194668794496e-09,-0.02558549520025751
27092,-9.900192307843323e-08,-9.900189946892151e-09,-0.02558559420218059
27093,-9.900188746094214e-08,-9.900187545296278e-09,-0.025585693204068054
27094,-9.900188535003813e-08,-9.900189524711351e-09,-0.025585792205953403
27095,-9.900190052886914e-08,-9.90019058106248e-09,-0.02558589120785393
27096,-9.900191195246168e-08,-9.900191809429857e-09,-0.025585990209765885
27097,-9.900192769447255e-08,-9.900193729464651e-09,-0.02558608921169358
27098,-9.900193925241989e-08,-9.900194121019328e-09,-0.02558618821363283
27099,-9.90019316490803e-08,-9.900192208796733e-09,-0.02558628721556448
27100,-9.900191957924089e-08,-9.900191707051444e-09,-0.025586386217484058
27101,-9.90019145157544e-08,-9.900191196099434e-09,-0.025586485219398575
27102,-9.900192116141164e-08,-9.900193036182893e-09,-0.025586584221319736
27103,-9.900193314195303e-08,-9.900193592207714e-09,-0.025586683223252877
27104,-9.900192776920902e-08,-9.900191961634089e-09,-0.025586782225180647
27105,-9.900190708529239e-08,-9.900189455424388e-09,-0.025586881227087733
27106,-9.900189974757096e-08,-9.900190494089802e-09,-0.02558698022898748
27107,-9.900190724829461e-08,-9.90019095556912e-09,-0.02558707923089473
27108,-9.900191953650556e-08,-9.900192951731994e-09,-0.025587178232814266
27109,-9.900193176158133e-08,-9.900193400584272e-09,-0.025587277234746027
27110,-9.900192931373466e-08,-9.90019246216266e-09,-0.02558737623667534
27111,-9.900192200394628e-08,-9.900191938626598e-09,-0.025587475238597345
27112,-9.900192666452458e-08,-9.900193394278322e-09,-0.02558757424052401
27113,-9.900194005100424e-08,-9.900194615922527e-09,-0.02558767324246406
27114,-9.900193908367344e-08,-9.90019320081216e-09,-0.025587772244403145
27115,-9.900193046067294e-08,-9.900192891322427e-09,-0.025587871246333604
27116,-9.900192252642718e-08,-9.90019161396301e-09,-0.025587970248256132
27117,-9.900191855921329e-08,-9.90019209787965e-09,-0.02558806925017469
27118,-9.9001929454689e-08,-9.900193793058151e-09,-0.025588168252104145
27119,-9.900193875918817e-08,-9.900193958779484e-09,-0.025588267254042903
27120,-9.900192911799805e-08,-9.900191864820127e-09,-0.02558836625597202
27121,-9.900192209909778e-08,-9.90019255499943e-09,-0.025588465257894117
27122,-9.900193783795924e-08,-9.900195012592419e-09,-0.025588564259831956
27123,-9.900195062597437e-08,-9.900195112602454e-09,-0.025588663261782583
27124,-9.900194374928496e-08,-9.900193637254534e-09,-0.025588762263726333
27125,-9.900194622062523e-08,-9.900195606870515e-09,-0.025588861265672554
27126,-9.900195780637164e-08,-9.900195954403813e-09,-0.02558896026763036
27127,-9.900195147274715e-08,-9.90019434014562e-09,-0.025589059269581833
27128,-9.900194476322473e-08,-9.900194612499326e-09,-0.025589158271526597
27129,-9.900194224009229e-08,-9.90019383551913e-09,-0.02558925727346884
27130,-9.900194831750954e-08,-9.900195827982778e-09,-0.025589356275417155
27131,-9.90019664549716e-08,-9.900197463011543e-09,-0.02558945527738361
27132,-9.900195702908847e-08,-9.900193942806153e-09,-0.025589554279340638
27133,-9.90019447331602e-08,-9.900195003825886e-09,-0.02558965328128537
27134,-9.900195968392521e-08,-9.900196932959156e-09,-0.025589752283245053
27135,-9.900196825040047e-08,-9.900196717120939e-09,-0.025589851285213305
27136,-9.900197073200901e-08,-9.900197429280861e-09,-0.025589950287184037
27137,-9.900197019707192e-08,-9.900196610133522e-09,-0.025590049289154235
27138,-9.900197023801901e-08,-9.90019743747028e-09,-0.025590148291124472
27139,-9.900195990584923e-08,-9.900194543699566e-09,-0.025590247293084376
27140,-9.900194357162624e-08,-9.90019417062568e-09,-0.025590346295027946
27141,-9.900196083229912e-08,-9.900197995834143e-09,-0.025590445296988777
27142,-9.900198497591106e-08,-9.900198999348067e-09,-0.025590544298973752
27143,-9.900197319250645e-08,-9.90019563915322e-09,-0.025590643300946944
27144,-9.900196421599528e-08,-9.900197204045836e-09,-0.02559074230291116
27145,-9.900197361370262e-08,-9.900197518694688e-09,-0.025590841304884773
27146,-9.900197294370514e-08,-9.90019707004634e-09,-0.025590940306857716
27147,-9.900198068707135e-08,-9.90019906736793e-09,-0.025591039308838402
27148,-9.90019925529461e-08,-9.90019944322129e-09,-0.025591138310830954
27149,-9.900200169809982e-08,-9.900200896398676e-09,-0.02559123731283265
27150,-9.900200093790828e-08,-9.900199291182981e-09,-0.02559133631483359
27151,-9.900198422762176e-08,-9.90019755434137e-09,-0.025591435316817818
27152,-9.900198108854334e-08,-9.9001986633673e-09,-0.025591534318798907
27153,-9.900199705076608e-08,-9.900200746785913e-09,-0.02559163332079596
27154,-9.90020141268881e-08,-9.900202078591708e-09,-0.025591732322810087
27155,-9.900203551658627e-08,-9.900205024725544e-09,-0.025591831324845604
27156,-9.900204970516469e-08,-9.900204916307394e-09,-0.02559193032689531
27157,-9.900202444120637e-08,-9.900199971933878e-09,-0.025592029328919748
27158,-9.900200818098405e-08,-9.900201664262931e-09,-0.02559212833092793
27159,-9.900202372409617e-08,-9.9002030805563e-09,-0.025592227332951654
27160,-9.90020282856352e-08,-9.900202576570739e-09,-0.02559232633497994
27161,-9.900203627371311e-08,-9.900204678171883e-09,-0.025592425337016216
27162,-9.900204252615978e-08,-9.900203827060072e-09,-0.02559252433905874
27163,-9.900203702503237e-08,-9.900203577946402e-09,-0.025592623341095768
27164,-9.90020416827986e-08,-9.900204758613318e-09,-0.02559272234313745
27165,-9.90020454723793e-08,-9.90020433586254e-09,-0.025592821345182922
27166,-9.90020429607216e-08,-9.90020425628178e-09,-0.02559292034722588
27167,-9.900204747340288e-08,-9.900205238398796e-09,-0.025593019349273355
27168,-9.900202944720199e-08,-9.9002006510416e-09,-0.0255931183513028
27169,-9.900200689830065e-08,-9.900200728618529e-09,-0.0255932173533097
27170,-9.900202410793775e-08,-9.900204092969023e-09,-0.025593316355333805
27171,-9.90020348989346e-08,-9.900202886817897e-09,-0.025593415357368705
27172,-9.900203113763082e-08,-9.900203340708267e-09,-0.025593514359399844
27173,-9.900204229215622e-08,-9.900205117722977e-09,-0.025593613361442138
27174,-9.900204887898104e-08,-9.900204658073229e-09,-0.025593712363491016
27175,-9.900207853375245e-08,-9.900211048677258e-09,-0.02559381136556955
27176,-9.900213668881101e-08,-9.900216289084945e-09,-0.02559391036770624
27177,-9.900212957408054e-08,-9.900209625731162e-09,-0.025594009369835816
27178,-9.900207870484794e-08,-9.900206115238428e-09,-0.02559410837191452
27179,-9.900208094186763e-08,-9.900210073135098e-09,-0.025594207373995464
27180,-9.900209560539087e-08,-9.900209047943077e-09,-0.02559430637609107
27181,-9.900207749749574e-08,-9.90020645155607e-09,-0.025594405378168567
27182,-9.900208450759136e-08,-9.900210449962204e-09,-0.025594504380253073
27183,-9.900211066471798e-08,-9.90021168298139e-09,-0.02559460338236374
27184,-9.900210658494143e-08,-9.900209634006899e-09,-0.025594702384470324
27185,-9.900209406347186e-08,-9.900209178687471e-09,-0.02559480138656439
27186,-9.900210048637939e-08,-9.900210918588406e-09,-0.025594900388664875
27187,-9.900210292492917e-08,-9.900209666397427e-09,-0.0255949993907678
27188,-9.900210461611483e-08,-9.900211256825538e-09,-0.025595098392872415
27189,-9.900211902100529e-08,-9.90021254737552e-09,-0.025595197394991435
27190,-9.900212538461918e-08,-9.900212529548315e-09,-0.02559529639711682
27191,-9.900211727153579e-08,-9.900210924758841e-09,-0.02559539539923409
27192,-9.900209738067906e-08,-9.900208551376972e-09,-0.02559549440133147
27193,-9.900208833546693e-08,-9.900209115716415e-09,-0.025595593403419808
27194,-9.900208962777286e-08,-9.900208809838155e-09,-0.025595692405509435
27195,-9.900208379169385e-08,-9.900207948500616e-09,-0.025595791407593226
27196,-9.900207746207057e-08,-9.900207543913501e-09,-0.02559589040967069
27197,-9.900207562382469e-08,-9.900207580851436e-09,-0.025595989411746314
27198,-9.900209134521524e-08,-9.900210688191613e-09,-0.025596088413837658
27199,-9.90021152360098e-08,-9.900212359010346e-09,-0.025596187415952893
27200,-9.900212216890795e-08,-9.900212074771244e-09,-0.025596286418075063
27201,-9.900213798872503e-08,-9.900215522973762e-09,-0.02559638542021305
27202,-9.900214278226915e-08,-9.90021303348007e-09,-0.025596484422355834
27203,-9.900213385012126e-08,-9.900213736544182e-09,-0.025596583424489682
27204,-9.90021359748649e-08,-9.900213458428797e-09,-0.025596682426625657
27205,-9.900212769517286e-08,-9.900212080605774e-09,-0.02559678142875335
